#{"t_start": 1777766227.9303267, "env_id": "FetchReach-v4"}
r,l,t
-33.719339,31,0.899105
-58.864817,50,0.946842
-60.855278,50,0.986049
-60.381972,50,1.021206
-59.787318,50,1.05928
-58.497821,50,1.095426
-58.801017,50,1.129488
-60.081225,50,1.16468
-62.819118,50,1.204802
-52.32565,46,1.239962
-61.261612,50,1.280277
-63.798231,50,1.321501
-43.967653,40,1.355666
-63.666477,50,1.391737
-58.029443,50,1.429982
-14.085058,14,1.442059
-59.37104,50,1.48229
-64.130049,50,1.518579
-56.1738,50,1.559893
-59.752891,50,1.598108
-57.647333,50,1.640265
-61.964325,50,1.678339
-56.139635,50,1.716339
-58.653906,50,1.761682
-58.26233,50,1.802937
-61.772253,50,1.840155
-59.607493,50,1.878301
-60.16137,50,1.914452
-65.003133,50,1.9546
-59.000422,50,1.993675
-60.68208,50,2.029744
-28.821651,27,2.049822
-60.001372,50,2.094457
-55.153514,50,2.135864
-61.285014,50,2.176924
-64.730176,50,2.21508
-58.723864,50,2.256154
-58.041173,50,2.29534
-65.713583,50,2.335484
-64.705478,50,2.371674
-9.931028,10,2.382739
-58.078886,50,2.42078
-62.226451,50,2.459924
-58.54257,50,2.496076
-61.178859,50,2.538152
-58.067891,50,2.576372
-60.995795,50,2.616525
-66.921366,50,2.655019
-55.729403,50,2.696098
-50.118131,46,2.729252
-63.784951,50,2.770548
-60.517926,50,2.807698
-8.636846,9,2.817696
-61.049266,50,2.85784
-56.486184,50,2.89584
-62.536877,50,2.933986
-64.2822,50,2.976221
-58.058674,50,3.013372
-58.584097,50,3.050434
-60.13684,50,3.088713
-56.825587,50,3.132864
-66.236537,50,3.169016
-65.756875,50,3.210669
-60.983029,50,3.247918
-63.317522,50,3.292124
-60.37636,50,3.333376
-60.357274,50,3.36959
-5.500918,6,3.374663
-59.320016,50,3.415817
-58.53285,50,3.454893
-67.182463,50,3.494893
-62.91827,50,3.535032
-23.1115,22,3.555109
-60.723036,50,3.592236
-62.988019,50,3.630377
-4.347901,5,3.634457
-63.419391,50,3.674667
-60.732721,50,3.710801
-15.724519,15,3.721883
-4.287958,5,3.725949
-60.532068,50,3.768085
-58.236393,50,3.806151
-64.289863,50,3.843396
-63.044463,50,3.887624
-61.351006,50,3.938691
-6.484924,7,3.947691
-59.4109,50,3.990691
-59.972704,50,4.027691
-59.209977,50,4.117747
-60.238264,50,4.172963
-63.488774,50,4.216961
-61.53991,50,4.263362
-64.111802,50,4.307507
-34.458433,32,4.332661
-69.557977,50,4.373481
-2.169779,3,4.37548
-7.630938,8,4.385575
-57.521393,50,4.435637
-58.988471,50,4.472804
-57.21624,50,4.511139
-57.399494,50,4.557396
-59.988428,50,4.606652
-7.491601,8,4.616748
-57.285112,50,4.66614
-57.505732,50,4.716224
-63.167714,50,4.756433
-57.513142,50,4.792588
-1.110437,2,4.794587
-59.451455,50,4.838585
-60.036451,50,4.875735
-60.878046,50,4.915998
-57.047312,50,4.95421
-58.286995,50,5.459604
-50.662008,46,5.910224
-5.514603,6,5.965635
-62.808977,50,6.413881
-56.523948,50,6.866855
-63.858852,50,7.28546
-59.871049,50,7.733543
-63.425234,50,8.175359
-57.257547,50,8.600686
-57.502734,50,9.021964
-65.617553,50,9.451231
-70.399845,50,9.895527
-63.570145,50,10.323603
-63.02795,50,10.780061
-58.756124,50,11.211792
-63.165447,50,11.640026
-59.752573,50,12.054247
-55.760762,50,12.500023
-57.769085,50,12.948074
-59.577413,50,13.372637
-57.777415,50,13.814143
-59.062836,50,14.23351
-57.590584,50,14.662119
-59.279842,50,15.159676
-64.897487,50,15.630718
-57.138904,50,16.071205
-57.383367,50,16.49798
-58.24954,50,16.92694
-60.68789,50,17.366893
-7.918911,8,17.432625
-60.622746,50,17.851616
-60.813721,50,18.329252
-62.713648,50,18.76096
-43.085059,39,19.089631
-63.672597,50,19.539919
-72.584172,50,19.958735
-21.42863,20,20.136225
-60.140082,50,20.576082
-62.475485,50,21.006215
-58.872999,50,21.449723
-64.102171,50,21.881179
-2.1905,3,21.90741
-67.828434,50,22.337182
-57.49134,50,22.761564
-18.180985,17,22.915283
-64.219343,50,23.338012
-61.163623,50,23.778568
-63.252146,50,24.204671
-16.653087,16,24.346175
-62.740122,50,24.774514
-60.061044,50,25.263165
-59.33139,50,25.692696
-62.369862,50,26.120507
-62.068269,50,26.541481
-60.957323,50,26.993201
-58.548256,50,27.436949
-60.815578,50,27.882161
-59.528565,50,28.329427
-63.181341,50,28.779291
-60.960995,50,29.200747
-57.809904,50,29.635434
-63.303365,50,30.072766
-61.411542,50,30.494559
-16.292724,16,30.635642
-64.89903,50,31.10122
-64.285277,50,31.533964
-54.354286,50,32.018692
-60.797435,50,32.425289
-60.476695,50,32.851315
-57.513539,50,33.299917
-65.693425,50,33.717689
-61.326503,50,34.156718
-65.034397,50,34.621952
-61.124453,50,35.068033
-64.291256,50,35.524073
-61.884669,50,35.945295
-63.623293,50,36.37363
-62.085973,50,36.809964
-56.658864,50,37.230854
-59.165134,50,37.637429
-7.754028,8,37.714149
-55.755089,50,38.146418
-62.05217,50,38.595915
-61.77748,50,39.049378
-63.479347,50,39.486757
-58.095285,50,39.918203
-59.339326,50,40.370637
-58.244289,50,40.801121
-61.698752,50,41.233908
-57.243307,50,41.667389
-59.3179,50,42.097274
-63.63523,50,42.532556
-65.486825,50,42.982434
-61.132633,50,43.415254
-62.688427,50,43.855273
-24.786798,23,44.045708
-60.247111,50,44.484072
-2.250299,3,44.510327
-57.972159,50,44.951849
-0.044115,1,44.959926
-59.939617,50,45.430094
-65.406412,50,45.868593
-60.457907,50,46.331856
-61.791583,50,46.749449
-58.426667,50,47.201998
-60.361105,50,47.624832
-60.837092,50,48.043986
-65.773794,50,48.47751
-61.79758,50,48.900189
-59.759858,50,50.706248
-0.040578,1,50.714391
-59.313585,50,51.142273
-59.769591,50,51.570194
-60.708006,50,51.996752
-58.467066,50,52.448059
-63.341612,50,52.895425
-67.348861,50,53.342088
-62.571556,50,53.774487
-60.804403,50,54.238371
-59.141359,50,54.659659
-55.934165,50,55.116166
-58.862487,50,55.62949
-69.666932,50,56.078539
-57.073856,50,56.51698
-13.115094,13,56.634863
-61.881687,50,57.051594
-2.175972,3,57.077675
-25.889302,24,57.288735
-57.988938,50,57.71522
-31.607215,30,57.967022
-63.354425,50,58.401531
-57.763245,50,58.840685
-38.394539,34,59.14134
-62.258864,50,59.568927
-32.286399,30,59.829211
-3.298995,4,59.870921
-56.264073,50,60.323135
-18.949459,18,60.477694
-49.542653,45,60.876776
-56.855707,50,61.328358
-56.660959,50,61.759885
-60.808622,50,62.189358
-39.920224,37,62.504557
-60.144595,50,62.924732
-3.25366,4,62.962885
-16.319088,16,63.111144
-17.546368,17,63.257571
-56.246533,50,63.70383
-59.902994,50,64.149435
-20.859511,20,64.335201
-20.194982,19,64.508592
-43.903899,40,64.872917
-14.602623,14,64.994956
