#{"t_start": 1776822641.7059176, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,64.131029
-50.0,50,64.653029
-50.0,50,65.171538
-50.0,50,65.686539
-50.0,50,66.219045
-50.0,50,66.679044
-50.0,50,67.205552
-50.0,50,67.673552
-50.0,50,68.177553
-50.0,50,68.653059
-50.0,50,69.186059
-50.0,50,69.736572
-50.0,50,70.233573
-50.0,50,70.72608
-50.0,50,71.267081
-50.0,50,71.746587
-50.0,50,72.236588
-50.0,50,72.744587
-50.0,50,73.207098
-50.0,50,73.635096
-50.0,50,74.070604
-50.0,50,74.535606
-50.0,50,74.992604
-50.0,50,75.493113
-26.0,27,75.730113
-50.0,50,76.177113
-50.0,50,76.652623
-50.0,50,77.115621
-29.0,30,77.37662
-50.0,50,77.842129
-50.0,50,78.299129
-50.0,50,78.753639
-18.0,19,78.925636
-50.0,50,79.387638
-35.0,36,79.706636
-50.0,50,80.169144
-50.0,50,80.625143
-50.0,50,81.096654
-50.0,50,81.542653
-50.0,50,81.969653
-50.0,50,82.41316
-50.0,50,82.853162
-7.0,8,82.92116
-50.0,50,83.387669
-50.0,50,83.843669
-50.0,50,84.28767
-50.0,50,84.729177
-38.0,39,85.071177
-50.0,50,85.524686
-11.0,12,85.635687
-50.0,50,86.074686
-50.0,50,86.510687
0.0,1,86.519688
-50.0,50,86.975194
-50.0,50,87.410195
-50.0,50,87.857704
-50.0,50,88.331704
-50.0,50,88.798704
-14.0,15,88.939213
-50.0,50,89.412213
-50.0,50,89.874214
-50.0,50,90.345719
-50.0,50,90.798722
-50.0,50,91.25423
-50.0,50,91.709227
-50.0,50,92.19123
-50.0,50,92.68174
0.0,1,92.690741
-50.0,50,93.16974
-50.0,50,93.632252
-50.0,50,94.101252
-50.0,50,94.553252
-50.0,50,94.995759
-50.0,50,95.47276
-50.0,50,95.96127
-50.0,50,96.416267
-50.0,50,96.864267
-50.0,50,97.326773
-2.0,3,97.352772
-50.0,50,97.776772
-50.0,50,98.21628
-50.0,50,98.65728
-50.0,50,99.120282
-50.0,50,99.623794
-50.0,50,100.075793
-50.0,50,100.535301
-50.0,50,100.976303
-50.0,50,101.477817
-50.0,50,101.962811
-50.0,50,102.436813
-50.0,50,102.933322
-50.0,50,103.412323
-50.0,50,103.868831
-50.0,50,104.34983
-50.0,50,104.823829
-50.0,50,105.343337
-50.0,50,105.840337
-50.0,50,106.321845
-50.0,50,106.824846
-50.0,50,107.273353
-50.0,50,107.716353
-50.0,50,108.173353
-50.0,50,108.65286
-4.0,5,108.69586
-13.0,14,108.83386
-50.0,50,109.288861
-50.0,50,109.784368
-50.0,50,110.249368
-50.0,50,110.708876
-50.0,50,111.170876
-50.0,50,111.651875
-50.0,50,112.145386
-50.0,50,112.596384
-50.0,50,113.045892
-50.0,50,113.517891
-50.0,50,113.979894
-50.0,50,114.492402
-50.0,50,115.0034
-50.0,50,115.478907
-50.0,50,115.978906
-50.0,50,116.409908
-50.0,50,116.866416
-50.0,50,117.357419
-50.0,50,117.828923
-50.0,50,118.275923
-50.0,50,118.732925
-50.0,50,119.183432
-50.0,50,119.636432
-50.0,50,120.06694
-50.0,50,120.49194
-50.0,50,120.92194
-50.0,50,121.382446
-50.0,50,121.813446
-50.0,50,122.236446
-50.0,50,122.679952
-50.0,50,123.123952
-2.0,3,123.148952
-50.0,50,123.633467
-50.0,50,124.066465
-50.0,50,124.533466
-50.0,50,124.985973
-50.0,50,125.421974
-50.0,50,125.904483
-50.0,50,126.383483
-50.0,50,126.815485
-50.0,50,127.275989
-50.0,50,127.712991
-50.0,50,128.1865
-50.0,50,128.652501
-50.0,50,129.130499
-50.0,50,129.595006
0.0,1,129.603007
-50.0,50,130.041007
-50.0,50,130.488515
-50.0,50,130.927515
-50.0,50,131.398517
-50.0,50,131.927024
-50.0,50,132.417028
-50.0,50,132.921535
-1.0,2,132.944534
-35.0,36,133.321534
-50.0,50,133.834536
-50.0,50,134.456042
-50.0,50,135.138551
-50.0,50,135.62155
-2.0,3,135.653553
-50.0,50,136.202077
-50.0,50,136.69108
-50.0,50,137.134077
-50.0,50,137.593584
-50.0,50,138.043584
-50.0,50,138.527091
-50.0,50,138.968091
-50.0,50,139.481091
-50.0,50,139.942605
-50.0,50,140.442603
-50.0,50,140.905112
-50.0,50,141.388111
-50.0,50,141.835114
-50.0,50,143.705127
-50.0,50,144.164637
-50.0,50,144.620638
-50.0,50,145.095636
-50.0,50,145.652147
-50.0,50,146.195145
-50.0,50,146.701654
-50.0,50,147.200655
-50.0,50,147.652161
-50.0,50,148.105162
-50.0,50,148.576161
-50.0,50,149.06167
-50.0,50,149.569669
-50.0,50,150.059175
-50.0,50,150.525175
-50.0,50,150.992176
-50.0,50,151.493684
-50.0,50,151.938684
-50.0,50,152.43819
-50.0,50,152.91019
0.0,1,152.91919
-50.0,50,153.394698
-50.0,50,153.868699
-50.0,50,154.360698
-50.0,50,154.852207
-50.0,50,155.325209
-50.0,50,155.785715
-50.0,50,156.263714
-50.0,50,156.752714
-50.0,50,157.215221
-50.0,50,157.674221
-1.0,2,157.698221
-50.0,50,158.206731
-50.0,50,158.68073
-50.0,50,159.153236
-50.0,50,159.625238
-50.0,50,160.114237
-50.0,50,160.594746
-50.0,50,161.100746
-50.0,50,161.633255
-50.0,50,162.146255
-50.0,50,162.634765
-50.0,50,163.148767
-50.0,50,163.671273
-50.0,50,164.195274
-50.0,50,164.702273
-50.0,50,165.218781
-50.0,50,165.716781
-50.0,50,166.203289
-50.0,50,166.656287
-50.0,50,167.156794
-50.0,50,167.628794
-50.0,50,168.100795
-50.0,50,168.552302
-50.0,50,169.055303
-50.0,50,169.525812
-50.0,50,169.996811
-50.0,50,170.452812
-50.0,50,170.962321
-50.0,50,171.461321
-50.0,50,171.965829
-50.0,50,172.444829
-50.0,50,172.920336
-50.0,50,173.428336
-50.0,50,173.938847
-50.0,50,174.441847
-50.0,50,174.942847
-50.0,50,175.442358
-10.0,11,175.559357
-50.0,50,176.063356
-50.0,50,176.619866
-50.0,50,177.128866
-14.0,15,177.272869
-50.0,50,177.775373
-50.0,50,178.284374
-50.0,50,178.802881
-50.0,50,179.27988
-50.0,50,179.769392
-50.0,50,180.236391
-50.0,50,180.7329
-3.0,4,180.7759
-50.0,50,181.2989
-50.0,50,181.7689
-50.0,50,182.269408
-50.0,50,182.758407
-50.0,50,183.255915
-50.0,50,183.724915
-50.0,50,184.208422
-50.0,50,184.680423
-50.0,50,185.160422
-50.0,50,185.684931
-50.0,50,186.216931
0.0,1,186.226932
-50.0,50,186.760439
-4.0,5,186.817442
-50.0,50,187.334439
-50.0,50,187.86595
-50.0,50,188.404948
-50.0,50,188.936456
-50.0,50,189.444456
-50.0,50,189.951963
-50.0,50,190.486963
-12.0,13,190.624962
-50.0,50,191.119472
-50.0,50,191.623473
-50.0,50,192.137472
-50.0,50,192.60598
-50.0,50,193.09498
-50.0,50,193.565487
-1.0,2,193.582487
-10.0,11,193.703487
-21.0,22,193.915487
-50.0,50,194.407487
-30.0,31,194.704998
-50.0,50,195.198997
-5.0,6,195.262997
-3.0,4,195.303997
-50.0,50,195.826504
-50.0,50,196.305504
-50.0,50,196.788503
