#{"t_start": 1777808548.4499207, "env_id": "FetchReach-v4"}
r,l,t
-83.470791,50,0.944076
-76.190045,50,0.990076
-4.708655,5,0.994076
-66.147621,50,1.030075
-66.294044,50,1.068076
-67.601561,50,1.103076
-26.367077,23,1.122078
-66.535629,50,1.157584
-67.706292,50,1.198582
-65.879856,50,1.237582
-71.240594,50,1.278584
-65.332249,50,1.317582
-77.178544,50,1.360583
-63.191701,50,1.397582
-10.873249,10,1.405582
-33.740074,27,1.425582
-78.789576,50,1.467582
-68.118667,50,1.504582
-13.145438,12,1.513582
-75.095505,50,1.552585
-51.581784,41,1.585582
-64.643649,50,1.621583
-72.030685,50,1.661582
-76.047316,50,1.696583
-75.038713,50,1.735582
-65.400312,50,1.774583
-67.61782,50,1.809583
-66.774275,50,1.845582
-63.676526,50,1.885582
-84.745977,50,1.923583
-79.803062,50,1.957582
-81.523199,50,1.994582
-72.581708,50,2.032583
-64.681548,50,2.068582
-71.416166,50,2.105582
-74.942839,50,2.143582
-66.005131,50,2.182582
-74.570797,50,2.218582
-73.355891,50,2.255088
-83.248686,50,2.290094
-67.971689,50,2.329093
-63.58941,50,2.365274
-74.661899,50,2.404273
-11.643932,11,2.412273
-16.009599,14,2.426273
-62.725297,50,2.461274
-45.511413,36,2.485274
-74.048973,50,2.521273
-66.481297,50,2.560273
-75.334422,50,2.598273
-80.619436,50,2.633273
-63.141068,50,2.670273
-72.644111,50,2.712274
-63.973855,50,2.747275
-69.692998,50,2.785352
-75.877494,50,2.820352
-70.792499,50,2.860353
-70.733881,50,2.898353
-63.77651,50,2.932351
-74.457408,50,2.968352
-16.311712,14,2.982352
-54.222346,46,3.015353
-65.451464,50,3.051352
-66.763023,50,3.088352
-66.355338,50,3.131352
-68.008098,50,3.167352
-68.88759,50,3.203352
-81.469874,50,3.237422
-69.670358,50,3.278422
-69.747013,50,3.313423
-17.650079,15,3.324421
-67.254724,50,3.363773
-74.499359,50,3.415283
-80.1127,50,3.456408
-80.75079,50,3.498406
-75.128034,50,3.535536
-72.663863,50,3.575883
-67.48435,50,3.614883
-75.885049,50,3.651883
-67.547117,50,3.686883
-70.474313,50,3.724883
-65.964735,50,3.762885
-70.19878,50,3.797884
-62.276899,50,3.831884
-68.005229,50,3.879883
-74.105436,50,3.916883
-34.623045,27,3.937885
