#{"t_start": 1777815281.5333521, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,110.867514
-50.0,50,111.608881
-50.0,50,112.353884
-50.0,50,113.071116
-50.0,50,113.799227
-50.0,50,114.52894
-50.0,50,115.300673
-50.0,50,116.066647
-50.0,50,116.847489
-50.0,50,117.636239
-50.0,50,118.398493
-50.0,50,119.166104
-50.0,50,119.921152
-50.0,50,120.687788
-50.0,50,121.410968
-50.0,50,122.139935
-50.0,50,122.855971
-50.0,50,123.585116
-50.0,50,124.32215
-50.0,50,125.067574
-50.0,50,125.797654
-50.0,50,126.567656
-50.0,50,127.315039
-50.0,50,128.098941
-26.0,27,128.520978
-50.0,50,129.267582
-50.0,50,130.036518
-50.0,50,130.909165
-29.0,30,131.360969
-50.0,50,132.108585
-50.0,50,132.834514
-50.0,50,133.640034
-18.0,19,133.932135
-50.0,50,134.588618
-35.0,36,135.025992
-50.0,50,135.654186
-50.0,50,136.264026
-50.0,50,136.915117
-50.0,50,137.655103
-50.0,50,138.424947
-50.0,50,139.185171
-50.0,50,139.961275
-7.0,8,140.076137
-50.0,50,140.806028
-50.0,50,141.545616
-50.0,50,142.306022
-50.0,50,143.072048
-38.0,39,143.650193
-50.0,50,144.371978
-11.0,12,144.550087
-50.0,50,145.283075
-50.0,50,146.019139
0.0,1,146.031161
-50.0,50,146.780779
-50.0,50,147.531952
-50.0,50,148.263404
-50.0,50,149.016245
-50.0,50,149.755468
-14.0,15,149.97305
-50.0,50,150.705947
-50.0,50,151.453938
-50.0,50,152.191051
-50.0,50,152.912064
-50.0,50,153.663127
-50.0,50,154.395097
-50.0,50,155.125899
-50.0,50,155.87213
0.0,1,155.887645
-50.0,50,156.646239
-50.0,50,157.390063
-50.0,50,158.136105
-50.0,50,158.870845
-50.0,50,161.995058
-50.0,50,162.749199
-50.0,50,163.48739
-50.0,50,164.235048
-50.0,50,164.973482
-50.0,50,165.752053
-2.0,3,165.79613
-50.0,50,166.529354
-50.0,50,167.27913
-50.0,50,168.02388
-50.0,50,168.766103
-50.0,50,169.493374
-50.0,50,170.252056
-50.0,50,171.013943
-50.0,50,171.740915
-50.0,50,172.465603
-50.0,50,173.202132
-50.0,50,173.934059
-50.0,50,174.676476
-50.0,50,175.408405
-50.0,50,176.135937
-50.0,50,176.875195
-50.0,50,177.603016
-50.0,50,178.305048
-50.0,50,179.036083
-50.0,50,179.758943
-50.0,50,180.467486
-50.0,50,181.222908
-50.0,50,181.935096
-50.0,50,182.686106
-50.0,50,183.455126
-4.0,5,183.528963
-13.0,14,183.750959
-50.0,50,184.519992
-50.0,50,185.264179
-50.0,50,186.026018
-50.0,50,186.781113
-50.0,50,187.556058
-50.0,50,188.295976
-50.0,50,189.048497
-50.0,50,189.782517
-50.0,50,190.497458
-50.0,50,191.255938
-50.0,50,191.997779
-50.0,50,192.750854
-50.0,50,193.488513
-50.0,50,194.233882
-50.0,50,194.991939
-50.0,50,195.741971
-50.0,50,196.508563
-50.0,50,197.257382
-50.0,50,198.001994
-50.0,50,198.764079
-50.0,50,199.533052
-50.0,50,200.288242
-50.0,50,201.007721
-50.0,50,201.762107
-50.0,50,202.494601
-50.0,50,203.242951
-50.0,50,203.971038
-50.0,50,204.700086
-50.0,50,205.459148
-50.0,50,206.184911
-50.0,50,206.927813
-2.0,3,206.970922
-50.0,50,207.712094
-50.0,50,208.454893
-50.0,50,209.216126
-50.0,50,209.96218
-50.0,50,210.671145
-50.0,50,211.320661
-50.0,50,211.968903
-50.0,50,212.634021
-50.0,50,213.286002
-50.0,50,214.040945
-50.0,50,214.800523
-50.0,50,215.548581
-50.0,50,216.287606
-50.0,50,217.050027
0.0,1,217.061038
-50.0,50,217.808606
-50.0,50,218.53049
-50.0,50,219.317572
-50.0,50,220.078394
-50.0,50,220.806486
-50.0,50,221.562993
-50.0,50,222.300859
-1.0,2,222.329926
-35.0,36,222.867434
-50.0,50,223.642883
-50.0,50,224.39758
-50.0,50,225.10866
-50.0,50,225.853159
-2.0,3,225.90093
-50.0,50,226.629855
-50.0,50,227.367638
-50.0,50,228.102906
-50.0,50,228.864039
-50.0,50,229.628378
-50.0,50,230.348485
-50.0,50,231.074172
-50.0,50,231.826552
-50.0,50,232.571891
-50.0,50,233.297676
-50.0,50,234.026478
-50.0,50,234.762154
-50.0,50,235.497424
-50.0,50,238.610929
-50.0,50,239.329928
-50.0,50,240.084056
-50.0,50,240.823996
-50.0,50,241.555887
-50.0,50,242.316066
-50.0,50,243.073943
-50.0,50,243.806721
-50.0,50,244.524471
-50.0,50,245.247458
-50.0,50,245.953288
-50.0,50,246.656121
-50.0,50,247.377454
-50.0,50,248.100996
-50.0,50,248.803884
-50.0,50,249.520981
-50.0,50,250.291803
-50.0,50,251.055318
-50.0,50,252.004351
-50.0,50,253.004145
0.0,1,253.021167
-50.0,50,253.828181
-50.0,50,254.775082
-50.0,50,255.585915
-50.0,50,257.050833
-50.0,50,258.797659
-50.0,50,260.447617
-50.0,50,262.117679
-50.0,50,263.724038
-50.0,50,265.342163
-50.0,50,267.076072
-1.0,2,267.13615
-50.0,50,268.708912
-50.0,50,270.352001
-50.0,50,272.010964
-50.0,50,273.546674
-50.0,50,275.275949
-50.0,50,276.701028
-50.0,50,277.362879
-50.0,50,278.041214
-50.0,50,279.025108
-50.0,50,280.139564
-50.0,50,281.450364
-50.0,50,282.694355
-50.0,50,283.976464
-50.0,50,285.248587
-50.0,50,286.609051
-50.0,50,287.940465
-50.0,50,289.35326
-50.0,50,290.499871
-50.0,50,291.704103
-50.0,50,293.306093
-50.0,50,294.555691
-50.0,50,295.751703
-50.0,50,297.01105
-50.0,50,297.986295
