#{"t_start": 1775539373.2782633, "env_id": "FetchReach-v4"}
r,l,t
-32.0,50,104.631505
-23.0,50,105.266065
-24.0,50,105.895216
-35.0,50,106.52123
-33.0,50,107.168658
-6.0,50,107.822343
-41.0,50,108.430424
-32.0,50,109.027791
-11.0,50,109.616271
-10.0,50,110.201159
-36.0,50,110.8583
-7.0,50,111.46452
-37.0,50,112.046129
-30.0,50,112.67831
-15.0,50,113.231663
-5.0,50,113.795192
-16.0,50,114.3891
-9.0,50,114.994138
-28.0,50,115.675431
-9.0,50,116.321882
-9.0,50,117.052098
-7.0,50,117.672364
-3.0,50,118.298006
-31.0,50,118.908162
-13.0,50,119.551284
-7.0,50,120.196622
-16.0,50,120.945956
-8.0,50,121.593673
-14.0,50,122.23142
-9.0,50,122.976077
-18.0,50,123.597043
-20.0,50,124.234033
-9.0,50,124.868732
-12.0,50,125.493961
-14.0,50,126.131234
-2.0,50,126.792891
-25.0,50,127.440587
-14.0,50,128.090519
-36.0,50,128.76625
-6.0,50,129.390185
-31.0,50,130.031635
-3.0,50,130.670771
0.0,50,131.313603
-25.0,50,131.973466
-12.0,50,132.573439
-3.0,50,133.194103
-9.0,50,133.806672
-6.0,50,134.422828
-3.0,50,135.045287
-1.0,50,135.668679
-8.0,50,136.290655
-2.0,50,136.918956
-10.0,50,137.534291
-13.0,50,138.16588
-11.0,50,138.783006
-6.0,50,139.424579
-2.0,50,140.052407
-4.0,50,140.686198
-6.0,50,141.304103
-3.0,50,141.928387
-4.0,50,142.535316
-2.0,50,143.169982
-3.0,50,143.782338
-2.0,50,144.426855
-3.0,50,145.039671
-2.0,50,145.667709
-1.0,50,146.292615
0.0,50,146.918903
-7.0,50,147.542697
-3.0,50,148.181489
-3.0,50,148.791171
-2.0,50,149.422851
-8.0,50,150.047457
-22.0,50,150.680172
-10.0,50,151.301095
-12.0,50,151.917482
-5.0,50,152.533433
-3.0,50,153.162797
-2.0,50,153.779059
-1.0,50,154.417995
-2.0,50,155.049006
-2.0,50,155.691332
-3.0,50,156.314422
-1.0,50,156.939655
-4.0,50,157.554665
-2.0,50,158.188861
-1.0,50,158.816581
-4.0,50,159.44173
-3.0,50,160.061157
-7.0,50,160.689949
-10.0,50,161.303303
-14.0,50,161.915041
-3.0,50,162.530692
-11.0,50,163.202298
-1.0,50,163.945364
-2.0,50,164.706528
-4.0,50,165.445455
-2.0,50,166.096038
-12.0,50,166.702341
-13.0,50,167.312792
-3.0,50,167.894819
-2.0,50,168.426431
-6.0,50,169.012058
-4.0,50,169.634417
-3.0,50,170.264705
-8.0,50,170.923093
-1.0,50,171.691306
-3.0,50,172.523721
-1.0,50,173.33073
-4.0,50,173.97833
-6.0,50,174.591801
-6.0,50,175.22123
-6.0,50,175.837966
-7.0,50,176.475281
-1.0,50,177.09343
-1.0,50,177.703654
-2.0,50,178.348644
-2.0,50,179.010859
0.0,50,179.652072
-2.0,50,180.270911
-2.0,50,180.894309
0.0,50,181.601719
-1.0,50,182.221194
-2.0,50,182.84421
-3.0,50,183.452904
-5.0,50,184.084383
-4.0,50,184.793747
-3.0,50,185.450796
-4.0,50,186.122334
-5.0,50,186.747208
-3.0,50,187.383867
-3.0,50,188.034532
-1.0,50,188.683097
0.0,50,189.302104
-3.0,50,189.912985
-2.0,50,190.576615
-3.0,50,191.255333
-2.0,50,193.937498
-3.0,50,194.598386
-3.0,50,195.189612
-1.0,50,195.819292
-2.0,50,196.417971
-2.0,50,197.028631
-3.0,50,197.608727
-2.0,50,198.194289
-2.0,50,198.788615
-3.0,50,199.36783
0.0,50,199.9579
-3.0,50,200.533148
-1.0,50,201.104064
-1.0,50,201.702775
-1.0,50,202.285117
-3.0,50,202.877446
-3.0,50,203.47302
-1.0,50,204.068039
-2.0,50,204.643096
-2.0,50,205.22236
-2.0,50,205.837684
-1.0,50,206.537355
-2.0,50,207.158587
-5.0,50,207.74543
-7.0,50,208.382275
0.0,50,209.036512
0.0,50,209.695937
-2.0,50,210.370915
-2.0,50,211.025177
-1.0,50,211.756974
-2.0,50,212.488113
-3.0,50,213.110856
-3.0,50,213.762299
-2.0,50,214.396676
-2.0,50,214.981889
-2.0,50,215.555011
-2.0,50,216.193333
-2.0,50,216.805897
