#{"t_start": 1777760137.465379, "env_id": "FetchReach-v4"}
r,l,t
-66.735395,50,0.95227
-63.095023,50,0.995627
-4.354327,5,0.99976
-58.073811,50,1.044857
-58.147022,50,1.085857
-58.800781,50,1.123118
-24.183538,23,1.14018
-58.267814,50,1.175267
-58.853146,50,1.216975
-57.939928,50,1.257398
-60.620297,50,1.295397
-57.666125,50,1.332398
-63.589272,50,1.373399
-56.59585,50,1.408291
-9.936624,10,1.415291
-29.870037,27,1.434529
-64.394788,50,1.476707
-59.059333,50,1.513194
-12.072719,12,1.521194
-62.547752,50,1.560408
-45.790892,41,1.594504
-57.321824,50,1.629068
-61.015342,50,1.668667
-63.023658,50,1.703848
-62.519356,50,1.746427
-57.700156,50,1.783656
-58.80891,50,1.818923
-58.387138,50,1.853924
-56.838263,50,1.89449
-67.372989,50,1.933449
-64.901531,50,1.968696
-65.7616,50,2.007026
-61.290854,50,2.046285
-57.340774,50,2.082433
-60.708083,50,2.118968
-62.47142,50,2.157264
-58.002566,50,2.196498
-62.285398,50,2.23214
-61.677945,50,2.268722
-66.624343,50,2.303174
-58.985844,50,2.34625
-56.794705,50,2.381319
-62.33095,50,2.417555
-10.821966,11,2.425553
-14.5048,14,2.438821
-56.362648,50,2.475116
-40.255706,36,2.499448
-62.024486,50,2.535579
-58.240649,50,2.576857
-62.667211,50,2.613228
-65.309718,50,2.652626
-56.570534,50,2.68879
-61.322055,50,2.730227
-56.986928,50,2.767347
-59.846499,50,2.804928
-62.938747,50,2.839402
-60.396249,50,2.881588
-60.36694,50,2.917057
-56.888255,50,2.951929
-62.228704,50,2.988801
-14.655856,14,3.001801
-49.611173,46,3.034881
-57.725732,50,3.070381
-58.381512,50,3.106748
-58.177669,50,3.14637
-59.004049,50,3.182832
-59.443795,50,3.225978
-65.734937,50,3.262035
-59.835179,50,3.30332
-59.873506,50,3.33832
-15.82504,15,3.34932
-58.627362,50,3.385673
-62.249679,50,3.424887
-65.05635,50,3.462967
-65.375395,50,3.500142
-62.564017,50,3.536539
-61.331931,50,3.574633
-58.742175,50,3.610912
-62.942524,50,3.649085
-58.773559,50,3.685191
-60.237157,50,3.730574
-57.982367,50,3.768772
-60.09939,50,3.803771
-56.13845,50,3.837771
-59.002615,50,3.880772
-62.052718,50,3.917555
-30.311522,27,3.939739
-18.93308,18,3.962739
-5.415386,6,3.970738
-64.953611,50,4.009228
-59.500385,50,4.049228
-58.100369,50,4.090228
-61.626889,50,4.143228
-57.643256,50,4.190539
-63.266275,50,4.230727
-59.380956,50,4.30487
-57.659945,50,4.388328
-62.526906,50,4.450467
-59.823364,50,4.515918
-60.388292,50,4.554186
-64.538383,50,4.599761
-14.50584,14,4.612062
-40.912223,37,4.643062
-64.732801,50,4.68411
-57.774701,50,4.736313
-63.028435,50,4.787667
-8.806241,9,4.794667
-65.076437,50,4.834903
-57.803752,50,4.875901
-62.237819,50,4.910901
-57.518046,50,5.276442
-64.416697,50,5.843916
-56.683155,50,6.386386
-65.518826,50,6.948327
-5.480525,6,7.019412
-56.920449,50,7.568982
-60.975173,50,8.139745
-57.104674,50,8.690877
-60.146646,50,9.259117
-64.885977,50,9.848505
-60.927607,50,10.414051
-58.944623,50,10.995021
-59.751967,50,11.572561
-8.635774,9,11.672292
-59.027303,50,12.265988
-58.862104,50,12.839476
-64.401379,50,13.412903
-61.414018,50,14.012108
