#{"t_start": 1777752481.8156693, "env_id": "FetchReach-v4"}
r,l,t
-4.950586,6,62.349261
-49.819232,50,62.856925
-49.89059,50,63.360183
-50.039752,50,63.929254
-50.234668,50,64.530432
-50.02522,50,65.132161
-50.023553,50,65.625708
-49.988418,50,66.117265
-50.007082,50,66.62451
-5.950941,7,66.706176
-50.04156,50,67.247205
-49.992832,50,67.776195
-49.91204,50,68.292074
-50.003232,50,68.806588
-50.148924,50,69.341064
-50.083657,50,69.83725
-50.033483,50,70.331848
-49.884512,50,70.854548
-49.987686,50,71.363043
-50.024609,50,71.913213
-50.078149,50,72.429462
-49.971605,50,73.03515
-50.120748,50,74.040198
-49.931124,50,76.039998
-50.027229,50,77.946417
-49.930425,50,79.960099
-8.968718,10,80.328114
-49.852845,50,82.222253
-50.040387,50,84.129237
-18.910686,20,84.930309
-49.909722,50,87.021824
-50.040055,50,89.092064
-29.826047,31,90.358242
-8.87923,10,90.74293
-49.910261,50,92.727354
-49.840134,50,94.584624
-49.937817,50,96.552273
-50.094174,50,98.587099
-49.890669,50,100.427041
-50.018262,50,102.383227
-50.052704,50,104.360309
-49.946826,50,106.433101
-50.018256,50,108.646157
-50.153583,50,110.665695
-49.954677,50,112.626166
-49.97851,50,114.673136
-49.993477,50,116.627493
-50.019243,50,118.501081
-12.863487,14,118.938407
-49.987732,50,121.039037
-50.113365,50,122.933666
-50.121924,50,124.832409
-16.914577,18,125.550081
-41.872517,43,127.355759
-25.867777,27,128.311108
-5.88793,7,128.582164
-50.024984,50,130.570079
-49.900537,50,132.386951
-50.032473,50,134.425285
-50.049714,50,136.459104
-49.960503,50,138.440743
-49.950414,50,140.46826
-50.225024,50,142.567015
-50.045461,50,144.076799
-50.002122,50,145.445682
-49.900979,50,146.960109
-50.076024,50,148.539343
-50.126246,50,150.157961
-50.121297,50,151.795637
-50.012362,50,153.179182
-50.138445,50,154.809085
-49.785017,50,156.572085
-3.995484,5,156.696108
-50.025824,50,158.093075
-49.897334,50,159.435734
-50.104202,50,160.750478
-50.053115,50,162.099135
-50.16332,50,163.548405
-50.142077,50,164.846759
-50.14422,50,166.47154
-50.138704,50,168.147241
-50.091324,50,169.703259
-50.131535,50,171.633663
-50.154239,50,172.962068
-50.231803,50,174.517548
-7.91461,9,174.731748
-50.053375,50,176.048776
0.026832,1,176.080007
-49.956487,50,177.632313
-50.039677,50,179.311037
-50.024521,50,180.70467
0.00456,1,180.730716
-50.213379,50,182.060306
-50.011386,50,183.123162
-50.033023,50,183.803
-50.081124,50,184.81471
