#{"t_start": 1776829037.0570462, "env_id": "FetchReach-v4"}
r,l,t
-2.0,3,31.889524
-2.0,3,31.925525
-1.0,2,31.958526
-2.0,3,32.001524
0.0,1,32.013525
-2.0,3,32.050526
-3.0,4,32.107524
-2.0,3,32.150526
-1.0,2,32.179524
-2.0,3,32.219525
-1.0,2,32.249524
-2.0,3,32.286525
-3.0,4,32.334526
0.0,1,32.347525
-2.0,3,32.393527
-1.0,2,32.423526
-2.0,3,32.459525
-2.0,3,32.499524
-2.0,3,32.543526
-2.0,3,32.586525
-2.0,3,32.625525
0.0,1,32.635525
-2.0,3,32.676036
-2.0,3,32.716035
-3.0,4,32.767035
-1.0,2,32.790034
-1.0,2,32.821035
-3.0,4,32.875035
-2.0,3,32.908034
-2.0,3,32.945034
-2.0,3,32.985036
-1.0,2,33.009035
-2.0,3,33.047035
-2.0,3,33.084035
-2.0,3,33.124034
-2.0,3,33.163034
-3.0,4,33.216034
-1.0,2,33.240036
-2.0,3,33.288034
-1.0,2,33.313034
-2.0,3,33.350034
-2.0,3,33.390034
-1.0,2,33.416035
-2.0,3,33.454036
-1.0,2,33.479035
-1.0,2,33.508034
-2.0,3,33.552035
-1.0,2,33.572035
-2.0,3,33.614038
-2.0,3,33.652034
-1.0,2,33.680034
-2.0,3,33.721036
-1.0,2,33.747035
-2.0,3,33.782039
0.0,1,33.801034
0.0,1,33.813034
-1.0,2,33.838038
-1.0,2,33.864544
-2.0,3,33.906546
-3.0,4,33.956545
-2.0,3,33.991544
-1.0,2,34.014545
-2.0,3,34.055544
-2.0,3,34.088544
-3.0,4,34.139544
-2.0,3,34.177544
-3.0,4,34.229544
-2.0,3,34.268544
-2.0,3,34.307544
0.0,1,34.320544
-2.0,3,34.363544
-2.0,3,34.401544
-2.0,3,34.438545
-3.0,4,34.493544
-2.0,3,34.539545
-1.0,2,34.565544
-2.0,3,34.605544
-2.0,3,34.640544
-2.0,3,34.684544
-2.0,3,34.722545
-2.0,3,34.760544
-1.0,2,34.789544
-2.0,3,34.835545
-1.0,2,34.861544
-1.0,2,34.885546
-1.0,2,34.912546
-1.0,2,34.942545
-2.0,3,34.979545
-2.0,3,35.019052
0.0,1,35.033051
-1.0,2,35.067053
0.0,1,35.078061
-1.0,2,35.102051
0.0,1,35.117053
-1.0,2,35.147054
-2.0,3,35.184052
-2.0,3,35.216053
-1.0,2,35.245053
0.0,1,35.261052
-2.0,3,35.296052
-3.0,4,35.350053
0.0,1,35.363052
0.0,1,35.379053
-2.0,3,35.418052
-2.0,3,35.459052
-2.0,3,35.501051
-1.0,2,35.531053
0.0,1,35.544053
-1.0,2,35.572055
-2.0,3,35.610054
-3.0,4,35.668052
-1.0,2,35.693052
-3.0,4,35.746053
-2.0,3,35.785053
-2.0,3,35.828053
-1.0,2,35.851052
-2.0,3,35.891054
-3.0,4,35.942052
-2.0,3,35.985053
0.0,1,35.996051
-1.0,2,36.020052
-1.0,2,36.042053
-2.0,3,36.083051
-2.0,3,36.127052
-1.0,2,36.150056
-2.0,3,36.187565
0.0,1,36.205564
-2.0,3,36.246566
0.0,1,36.259564
-3.0,4,36.308565
-1.0,2,36.342565
-2.0,3,36.383564
-1.0,2,36.408564
-2.0,3,36.449564
-2.0,3,36.493565
-3.0,4,36.548565
-2.0,3,36.585565
-1.0,2,36.613565
-1.0,2,36.642565
-2.0,3,36.678567
-3.0,4,36.729567
-2.0,3,36.767565
-1.0,2,36.799565
0.0,1,36.811564
-2.0,3,36.845565
-2.0,3,36.886565
-2.0,3,36.929564
-2.0,3,36.966565
0.0,1,36.981564
-3.0,4,37.032564
-2.0,3,37.075564
-1.0,2,37.102564
0.0,1,37.116565
-3.0,4,37.168565
-2.0,3,37.213566
-3.0,4,37.265564
-2.0,3,37.305074
-2.0,3,37.348074
0.0,1,37.368074
-2.0,3,37.405075
-2.0,3,37.443074
-2.0,3,37.479075
-2.0,3,37.522074
-2.0,3,37.558075
-2.0,3,37.601074
-2.0,3,37.636073
-2.0,3,37.683074
-3.0,4,37.731075
-2.0,3,37.768076
-2.0,3,37.801074
-2.0,3,37.842075
-1.0,2,37.869075
-2.0,3,37.907074
-2.0,3,37.944074
-2.0,3,37.988074
-2.0,3,38.027076
-1.0,2,38.053073
-2.0,3,38.091075
-2.0,3,38.132073
-2.0,3,38.171073
-2.0,3,38.211076
-1.0,2,38.236073
-2.0,3,38.277074
-1.0,2,38.304074
-3.0,4,38.354075
-3.0,4,38.400073
-3.0,4,38.454587
-2.0,3,38.491586
-1.0,2,38.518588
-2.0,3,38.558587
-1.0,2,38.595586
-2.0,3,38.635586
0.0,1,38.647586
-2.0,3,38.684586
-2.0,3,38.731585
-2.0,3,38.765585
-2.0,3,38.799587
-2.0,3,38.840585
-1.0,2,38.877586
-2.0,3,38.915585
-1.0,2,38.938587
-2.0,3,38.982589
-2.0,3,39.022586
-2.0,3,39.062585
-1.0,2,39.091586
-2.0,3,39.128585
-2.0,3,39.179587
-2.0,3,39.220586
-1.0,2,39.242586
0.0,1,39.255586
-2.0,3,39.301587
-3.0,4,39.351585
-1.0,2,39.377585
-3.0,4,39.429586
-2.0,3,39.469585
-2.0,3,39.508585
-1.0,2,39.537586
-2.0,3,39.573586
-2.0,3,39.628099
-1.0,2,39.654096
-3.0,4,39.701096
-1.0,2,39.726095
-2.0,3,39.770096
-2.0,3,39.807096
-3.0,4,39.861097
-2.0,3,39.897095
-2.0,3,39.949096
0.0,1,39.962095
0.0,1,39.974096
-2.0,3,40.009096
-3.0,4,40.061096
-1.0,2,40.087096
-2.0,3,40.127097
-2.0,3,40.166099
-2.0,3,40.217097
-2.0,3,40.253096
-2.0,3,40.293097
-3.0,4,40.343096
-2.0,3,40.385097
-2.0,3,40.426097
0.0,1,40.440096
-2.0,3,40.479096
-2.0,3,40.529097
-2.0,3,40.570097
-2.0,3,40.610097
-2.0,3,40.646096
-2.0,3,40.686097
-1.0,2,40.712097
-3.0,4,40.759599
-3.0,4,40.809601
-3.0,4,40.865602
-3.0,4,40.909603
-1.0,2,40.935602
-3.0,4,40.980602
-1.0,2,41.007601
-2.0,3,41.048604
-2.0,3,41.086602
-3.0,4,41.149602
-2.0,3,41.189602
0.0,1,41.201602
-2.0,3,41.236603
-2.0,3,41.271603
0.0,1,41.289603
-2.0,3,41.329602
-3.0,4,41.384601
-1.0,2,41.411602
-3.0,4,41.468601
0.0,1,41.479602
-2.0,3,41.519602
-3.0,4,41.566604
-2.0,3,41.615602
0.0,1,41.627602
-2.0,3,41.661602
-2.0,3,41.698602
-3.0,4,41.757601
-1.0,2,41.785602
-3.0,4,41.835603
0.0,1,41.849602
0.0,1,41.865604
-1.0,2,41.891603
-2.0,3,41.931111
-2.0,3,41.97111
-1.0,2,42.006112
-1.0,2,42.033112
-1.0,2,42.058112
-2.0,3,42.098111
-2.0,3,42.143111
-2.0,3,42.175111
-3.0,4,42.22511
0.0,1,42.238111
-2.0,3,42.279113
-2.0,3,42.31911
