#{"t_start": 1775541693.1706002, "env_id": "FetchReach-v4"}
r,l,t
-47.0,50,1.214066
-50.0,50,1.258209
-50.0,50,1.294321
-49.0,50,1.329406
-50.0,50,1.366489
-48.0,50,1.401367
-50.0,50,1.436403
-50.0,50,1.468694
-50.0,50,1.508778
-50.0,50,1.543812
-50.0,50,1.577887
-50.0,50,1.613727
-46.0,50,1.650734
-50.0,50,1.683782
-46.0,50,1.718997
-50.0,50,1.754224
-50.0,50,1.790224
-50.0,50,1.826833
-45.0,50,1.860807
-47.0,50,1.893948
-50.0,50,1.930983
-50.0,50,1.968983
-50.0,50,2.002856
-50.0,50,2.03604
-50.0,50,2.074806
-50.0,50,2.109244
-50.0,50,2.142322
-50.0,50,2.178971
-50.0,50,2.215971
-50.0,50,2.25001
-50.0,50,2.28592
-50.0,50,2.31992
-50.0,50,2.35592
-50.0,50,2.391744
-50.0,50,2.425132
-50.0,50,2.460187
-50.0,50,2.501423
-50.0,50,2.545161
-50.0,50,2.582301
-50.0,50,2.618412
-50.0,50,2.656316
-50.0,50,2.690364
-50.0,50,2.726571
-50.0,50,2.761732
-50.0,50,2.799819
-48.0,50,2.834854
-50.0,50,2.868209
-50.0,50,2.904
-50.0,50,2.94111
-50.0,50,2.97771
-50.0,50,3.012841
-50.0,50,3.047904
-50.0,50,3.086972
-50.0,50,3.12101
-50.0,50,3.156112
-50.0,50,3.192162
-50.0,50,3.22916
-47.0,50,3.264471
-50.0,50,3.30058
-48.0,50,3.33367
-50.0,50,3.371461
-50.0,50,3.405294
-50.0,50,3.438415
-40.0,50,3.472966
-50.0,50,3.511786
-50.0,50,3.546772
-50.0,50,3.582616
-48.0,50,3.616426
-50.0,50,3.655437
-50.0,50,3.688637
-50.0,50,3.724714
-50.0,50,3.75875
-50.0,50,3.797514
-50.0,50,3.831643
-50.0,50,3.865411
-50.0,50,3.898937
-50.0,50,3.94012
-50.0,50,3.975097
-50.0,50,4.007959
-49.0,50,4.043291
-50.0,50,4.080296
-47.0,50,4.113837
-50.0,50,4.148907
-50.0,50,4.181904
-50.0,50,4.218935
-50.0,50,4.254706
-50.0,50,4.286476
-47.0,50,4.322634
-50.0,50,4.360717
-50.0,50,4.393832
-50.0,50,4.428707
-50.0,50,4.464849
-50.0,50,4.501849
-50.0,50,4.535367
-50.0,50,4.570856
-48.0,50,4.605563
-50.0,50,4.644424
-50.0,50,4.681338
-50.0,50,4.720081
-48.0,50,4.7544
-50.0,50,5.479958
-50.0,50,5.894106
-49.0,50,6.309118
-43.0,50,6.72925
-50.0,50,7.15647
-50.0,50,7.57378
-43.0,50,8.007374
-50.0,50,8.420493
-50.0,50,8.843888
-50.0,50,9.258704
-50.0,50,9.673813
-50.0,50,10.091007
-50.0,50,10.513647
-50.0,50,10.924991
