#{"t_start": 1775537640.7774613, "env_id": "MountainCarContinuous-v0"}
r,l,t
-999.0,999,0.902498
-999.0,999,7.169822
-999.0,999,13.350985
-999.0,999,19.390567
-999.0,999,25.465742
-999.0,999,31.595178
-999.0,999,37.715832
-999.0,999,43.798695
-999.0,999,49.931671
-999.0,999,56.069991
-999.0,999,66.257475
-999.0,999,72.37564
-999.0,999,78.425418
-999.0,999,84.802845
-999.0,999,90.805342
-999.0,999,96.866821
-999.0,999,102.88923
-999.0,999,109.085495
-999.0,999,115.512259
-999.0,999,121.672528
-999.0,999,131.721488
-999.0,999,137.730438
-999.0,999,143.851088
-999.0,999,149.910595
-999.0,999,155.925863
-999.0,999,162.066711
-999.0,999,168.331071
-999.0,999,174.425791
-999.0,999,180.527473
-999.0,999,186.69331
-999.0,999,196.960979
-999.0,999,203.530093
-999.0,999,210.034841
-999.0,999,216.358896
-999.0,999,222.730411
-999.0,999,229.109694
-999.0,999,235.545611
-999.0,999,242.019378
-999.0,999,248.469967
-999.0,999,254.745823
-999.0,999,264.87926
-999.0,999,271.069709
-999.0,999,277.162281
-999.0,999,283.277146
-999.0,999,289.361933
-999.0,999,295.58503
-999.0,999,301.728572
-999.0,999,308.297164
-999.0,999,314.408684
-999.0,999,320.437274
-999.0,999,330.481817
-999.0,999,336.792824
-999.0,999,343.167641
-999.0,999,349.853363
-999.0,999,356.360973
-999.0,999,362.680011
-999.0,999,369.297069
-999.0,999,375.754565
-999.0,999,382.292702
-999.0,999,388.517574
-999.0,999,397.648479
-999.0,999,403.848012
-999.0,999,410.061213
-999.0,999,416.296285
-999.0,999,422.60595
-999.0,999,428.748391
-999.0,999,434.615181
-999.0,999,440.474819
-999.0,999,446.419467
-999.0,999,452.357515
-999.0,999,461.491521
-999.0,999,467.398705
-999.0,999,473.485187
-999.0,999,479.45513
-999.0,999,485.533497
-999.0,999,491.544276
-999.0,999,497.541583
-999.0,999,503.857739
-999.0,999,510.026995
-999.0,999,516.259399
-999.0,999,525.391807
-999.0,999,531.743943
-999.0,999,537.985625
-999.0,999,544.25135
-999.0,999,550.602823
-999.0,999,556.846188
-999.0,999,563.157971
-999.0,999,569.435582
-999.0,999,575.655373
-999.0,999,581.923382
-999.0,999,591.176212
-999.0,999,597.463818
-999.0,999,603.841596
-999.0,999,610.065835
-999.0,999,616.367327
-999.0,999,622.61564
-999.0,999,628.860298
-999.0,999,635.203775
-999.0,999,641.524398
-999.0,999,647.708185
-999.0,999,656.872806
-999.0,999,663.172142
-999.0,999,669.451079
-999.0,999,675.735799
-999.0,999,681.994841
-999.0,999,688.252053
-999.0,999,694.461538
-999.0,999,700.795358
-999.0,999,707.044729
-999.0,999,713.245249
-999.0,999,722.588319
-999.0,999,728.991061
-999.0,999,735.480138
-999.0,999,741.496928
-999.0,999,747.339898
-999.0,999,753.33781
-999.0,999,759.320701
-999.0,999,765.52219
-999.0,999,772.310975
-999.0,999,779.59411
-999.0,999,790.363834
-999.0,999,797.133457
-999.0,999,804.246243
-999.0,999,811.286894
-999.0,999,818.195819
-999.0,999,825.706916
-999.0,999,833.006235
-999.0,999,840.152105
-999.0,999,847.261667
-999.0,999,854.298112
-999.0,999,866.196897
-999.0,999,873.756584
-999.0,999,880.762612
-999.0,999,888.114578
-999.0,999,895.123082
-999.0,999,902.486917
-999.0,999,909.766527
-999.0,999,916.89071
-999.0,999,923.896988
-999.0,999,931.123463
-999.0,999,942.272991
-999.0,999,949.153911
-999.0,999,955.581487
-999.0,999,962.734846
-999.0,999,969.61202
-999.0,999,976.301163
-999.0,999,983.125883
-999.0,999,989.984889
-999.0,999,996.777793
-999.0,999,1003.540464
-999.0,999,1014.411963
-999.0,999,1021.129026
-999.0,999,1028.213314
-999.0,999,1034.869631
-999.0,999,1041.315869
-999.0,999,1047.975954
-999.0,999,1054.811123
-999.0,999,1061.398998
-999.0,999,1067.938617
-999.0,999,1074.71855
-999.0,999,1085.774147
-999.0,999,1092.90132
-999.0,999,1099.409835
-999.0,999,1106.355325
-999.0,999,1113.013947
-999.0,999,1119.823534
-999.0,999,1126.428321
-999.0,999,1133.092725
-999.0,999,1139.739547
-999.0,999,1146.391593
-999.0,999,1157.036721
-999.0,999,1163.608252
-999.0,999,1170.215963
-999.0,999,1176.761469
-999.0,999,1183.333708
-999.0,999,1189.798368
-999.0,999,1196.264712
-999.0,999,1202.899294
-999.0,999,1209.357396
-999.0,999,1215.802849
-999.0,999,1226.175638
-999.0,999,1232.6796
-999.0,999,1239.279603
-999.0,999,1245.7877
-999.0,999,1252.377845
-999.0,999,1259.091604
-999.0,999,1265.622366
-999.0,999,1272.017051
-999.0,999,1278.692025
-999.0,999,1285.1975
-999.0,999,1296.06317
-999.0,999,1302.642378
-999.0,999,1309.306056
-999.0,999,1315.877927
-999.0,999,1322.424021
-999.0,999,1328.905509
-999.0,999,1335.701197
-999.0,999,1342.178566
-999.0,999,1348.820694
-999.0,999,1355.384358
