#{"t_start": 1776831980.3006077, "env_id": "FetchReach-v4"}
r,l,t
-30.0,31,0.88744
-50.0,50,0.934993
-50.0,50,0.980551
-50.0,50,1.014591
-50.0,50,1.052631
-50.0,50,1.087666
-50.0,50,1.121706
-50.0,50,1.155735
-50.0,50,1.19978
-45.0,46,1.23631
-50.0,50,1.285856
-50.0,50,1.333409
-39.0,40,1.369448
-50.0,50,1.416497
-50.0,50,1.456529
-13.0,14,1.468042
-50.0,50,1.5126
-50.0,50,1.555632
-50.0,50,1.596178
-50.0,50,1.639719
-50.0,50,1.685773
-50.0,50,1.728826
-50.0,50,1.774865
-50.0,50,1.815905
-50.0,50,1.860446
-50.0,50,1.899478
-50.0,50,1.939523
-50.0,50,1.977549
-50.0,50,2.01859
-50.0,50,2.055622
-50.0,50,2.09415
-26.0,27,2.116176
-50.0,50,2.167733
-50.0,50,2.21428
-50.0,50,2.261823
-50.0,50,2.302857
-50.0,50,2.348902
-50.0,50,2.390937
-50.0,50,2.433485
-50.0,50,2.47352
-9.0,10,2.484029
-50.0,50,2.525564
-50.0,50,2.56861
-50.0,50,2.607643
-50.0,50,2.651684
-50.0,50,2.693727
-50.0,50,2.733762
-50.0,50,2.778311
-50.0,50,2.822367
-45.0,46,2.863413
-50.0,50,2.907956
-50.0,50,2.947994
-8.0,9,2.957499
-50.0,50,2.996533
-50.0,50,3.034064
-50.0,50,3.077601
-50.0,50,3.119632
-50.0,50,3.160666
-50.0,50,3.200699
-50.0,50,3.243735
-50.0,50,3.294288
-50.0,50,3.333322
-50.0,50,3.379876
-50.0,50,3.420916
-50.0,50,3.471469
-50.0,50,3.511511
-50.0,50,3.551544
-5.0,6,3.557051
-50.0,50,3.602088
-50.0,50,3.647138
-50.0,50,3.690176
-50.0,50,3.732208
-21.0,22,3.753222
-50.0,50,3.796767
-50.0,50,3.834294
-4.0,5,3.838803
-50.0,50,3.886336
-50.0,50,3.924871
-14.0,15,3.936895
-4.0,5,3.940897
-50.0,50,3.983933
-50.0,50,4.031481
-50.0,50,4.09255
-50.0,50,4.138601
-50.0,50,4.185644
-6.0,7,4.191151
-50.0,50,4.232688
-50.0,50,4.274734
-50.0,50,4.32729
-50.0,50,4.376844
-50.0,50,4.432919
-50.0,50,4.48347
-50.0,50,4.529015
-31.0,32,4.554029
-50.0,50,4.595571
-2.0,3,4.598577
-7.0,8,4.608087
-50.0,50,4.650122
-50.0,50,4.690157
-50.0,50,4.733198
-50.0,50,4.777741
-50.0,50,4.81778
-7.0,8,4.82478
-50.0,50,4.864813
-50.0,50,4.910359
-50.0,50,4.951404
-50.0,50,4.988445
-1.0,2,4.989446
-50.0,50,5.035986
-50.0,50,5.075517
-50.0,50,5.117055
-50.0,50,5.158092
-50.0,50,5.750127
-45.0,46,6.207355
-5.0,6,6.276928
-50.0,50,6.798871
-50.0,50,7.311808
-50.0,50,7.854325
-50.0,50,8.371294
-50.0,50,8.900261
-50.0,50,9.394676
-50.0,50,9.913803
-50.0,50,10.424252
-50.0,50,10.968094
-50.0,50,11.491083
-50.0,50,12.012561
-50.0,50,12.535592
-50.0,50,13.048032
-50.0,50,13.550989
-50.0,50,14.06092
-50.0,50,14.593451
-50.0,50,15.143938
-50.0,50,15.708484
-50.0,50,16.238478
-50.0,50,16.763934
-50.0,50,17.314441
-50.0,50,17.865497
-50.0,50,18.380163
-50.0,50,18.887163
-50.0,50,19.418683
-50.0,50,19.929638
-7.0,8,20.023249
-50.0,50,20.538239
-50.0,50,21.022159
-50.0,50,21.561697
-50.0,50,22.051113
-50.0,50,22.586143
-50.0,50,23.109111
-8.0,9,23.204191
-50.0,50,23.713171
-50.0,50,24.207571
-50.0,50,24.731528
-50.0,50,25.271811
-2.0,3,25.303334
-50.0,50,25.82143
-50.0,50,26.344904
-16.0,17,26.520567
-50.0,50,27.037161
-50.0,50,27.588689
-50.0,50,28.095126
-15.0,16,28.277315
-50.0,50,28.816311
-50.0,50,29.346806
-50.0,50,29.846749
-50.0,50,30.407315
-50.0,50,30.925293
-50.0,50,31.447994
-50.0,50,31.956483
-50.0,50,32.520035
-50.0,50,33.025487
-50.0,50,33.541993
-50.0,50,34.054935
-50.0,50,34.582387
-50.0,50,35.112877
-50.0,50,35.633853
-14.0,15,35.797518
-50.0,50,36.316982
-50.0,50,36.851963
-32.0,33,37.169241
-50.0,50,37.695743
-50.0,50,38.199685
-50.0,50,38.732674
-50.0,50,39.223096
-50.0,50,39.779124
-50.0,50,40.286598
-50.0,50,40.815593
-50.0,50,41.302519
-50.0,50,41.817017
-50.0,50,42.322979
-50.0,50,42.883064
-50.0,50,43.391554
-50.0,50,43.94108
-50.0,50,44.462551
-50.0,50,44.993151
-50.0,50,45.510145
-50.0,50,46.024587
-50.0,50,46.533026
-50.0,50,47.060991
-50.0,50,47.570937
-50.0,50,48.087485
-50.0,50,48.594918
-50.0,50,49.126954
-50.0,50,49.641394
-50.0,50,50.168913
-50.0,50,50.697424
-50.0,50,51.254504
-50.0,50,51.75746
-50.0,50,52.299999
-41.0,42,52.781468
-50.0,50,53.301989
-50.0,50,53.8415
-50.0,50,54.369982
0.0,1,54.389004
-50.0,50,54.930011
-50.0,50,55.478048
-50.0,50,55.994487
-1.0,2,56.018508
-50.0,50,56.530965
-50.0,50,57.042926
-50.0,50,57.578428
-50.0,50,59.749948
-50.0,50,60.267944
0.0,1,60.278453
-50.0,50,60.796929
-50.0,50,61.325914
-50.0,50,61.843894
-50.0,50,62.371911
-50.0,50,62.910946
-50.0,50,63.438421
-50.0,50,63.95437
-50.0,50,64.499889
-50.0,50,65.027369
-50.0,50,65.55932
-50.0,50,66.07227
-50.0,50,66.606727
-50.0,50,67.144235
-7.0,8,67.239336
-50.0,50,67.767837
-50.0,50,68.293798
-50.0,50,68.806242
-50.0,50,69.311688
-50.0,50,69.844688
-50.0,50,70.345127
0.0,1,70.356637
-3.0,4,70.405689
-50.0,50,70.918145
-50.0,50,71.446662
-50.0,50,71.957639
-50.0,50,72.447054
-50.0,50,72.984055
-50.0,50,73.495013
-50.0,50,74.036536
-11.0,12,74.172149
-50.0,50,74.699113
-50.0,50,75.217548
-50.0,50,75.739065
-50.0,50,76.289563
-2.0,3,76.319087
-50.0,50,76.865599
-50.0,50,77.378043
-50.0,50,77.911562
-50.0,50,78.446055
-12.0,13,78.578674
-50.0,50,79.124194
-50.0,50,79.64466
-50.0,50,80.15612
-50.0,50,80.64804
-50.0,50,81.181069
-50.0,50,81.697045
