#{"t_start": 1777838232.9133065, "env_id": "FetchReach-v4"}
r,l,t
-62.735396,50,0.94963
-59.095023,50,0.990629
-4.012555,5,0.99463
-54.120693,50,1.03263
-54.147022,50,1.07163
-54.800781,50,1.10863
-22.443376,23,1.126631
-54.267815,50,1.162633
-54.86594,50,1.20463
-53.939928,50,1.24463
-56.620297,50,1.28463
-53.726329,50,1.324632
-59.589272,50,1.368631
-52.695095,50,1.406633
-9.188411,10,1.41463
-27.770852,27,1.435629
-60.394788,50,1.483141
-55.059333,50,1.523141
-11.171122,12,1.533141
-58.547752,50,1.581143
-42.569319,41,1.622141
-53.373025,50,1.662143
-57.015342,50,1.703141
-59.023658,50,1.740141
-58.519356,50,1.785142
-53.700156,50,1.823141
-54.80891,50,1.861141
-54.398537,50,1.911141
-52.838263,50,1.954141
-63.372989,50,1.996275
-60.901531,50,2.034276
-61.7616,50,2.072275
-57.290854,50,2.116275
-53.340774,50,2.155275
-56.708083,50,2.193275
-58.47142,50,2.235275
-54.006893,50,2.277276
-58.285398,50,2.315275
-57.677945,50,2.356277
-62.624343,50,2.394276
-54.987826,50,2.438277
-52.798876,50,2.477275
-58.33095,50,2.516334
-10.062232,11,2.524334
-13.436672,14,2.540334
-52.386129,50,2.579334
-37.479523,36,2.606339
-58.024486,50,2.649844
-54.246676,50,2.694843
-58.667211,50,2.742843
-61.309718,50,2.781844
-52.576425,50,2.818846
-57.322055,50,2.861843
-52.986928,50,2.907845
-55.846499,50,2.947845
-58.938747,50,2.985843
-56.396249,50,3.028843
-56.36694,50,3.065843
-52.891476,50,3.104843
-58.228704,50,3.143846
-13.600811,14,3.157844
-46.089487,46,3.196843
-53.725732,50,3.234843
-54.410818,50,3.272843
-54.19868,50,3.316843
-55.004049,50,3.356844
-55.443795,50,3.393847
-61.734937,50,3.432843
-55.835179,50,3.474844
-55.873506,50,3.511843
-14.676645,15,3.524844
-54.627362,50,3.563843
-58.24968,50,3.609843
-61.05635,50,3.665847
-61.375395,50,3.719845
-58.564017,50,3.760354
-57.331931,50,3.808358
-54.763992,50,3.852406
-58.942524,50,3.899406
-54.773559,50,3.938406
-56.237157,50,3.983406
-53.982368,50,4.022406
-56.09939,50,4.072482
-52.158797,50,4.183481
-55.002615,50,4.250483
-58.052718,50,4.30248
-28.220089,27,4.325483
-17.525662,18,4.34148
-5.016888,6,4.351481
-60.953611,50,4.403481
-55.500386,50,4.452482
-54.107673,50,4.50448
-57.626889,50,4.550481
-53.644358,50,4.588482
-59.266275,50,4.62854
-55.384824,50,4.670542
-53.659945,50,4.713541
-58.526906,50,4.75254
-55.823364,50,4.79154
-56.388293,50,4.829543
-60.538383,50,4.877542
-13.4508,14,4.889547
-38.006159,37,4.918052
-60.732801,50,4.959053
-53.774794,50,5.003052
-59.028435,50,5.042053
-8.143304,9,5.049052
-61.076437,50,5.090053
-53.810793,50,5.132054
-58.26024,50,5.171052
-53.518056,50,6.898026
-60.406714,50,7.371603
-52.700683,50,7.845603
-61.488768,50,8.2988
-5.052326,6,8.357308
-52.936591,50,8.812307
-56.981736,50,9.280469
-53.09755,50,9.748159
-56.139784,50,10.198158
-60.859245,50,10.643159
-56.903946,50,11.136724
-54.963734,50,11.586724
-55.768456,50,12.049232
-8.025766,9,12.130487
-55.025255,50,12.640486
-54.860854,50,13.137057
-60.420002,50,13.579391
-57.397695,50,14.083649
-59.767473,50,14.567414
-28.379885,29,14.833472
-58.924926,50,15.292041
-53.405899,50,15.743315
-37.402963,37,16.093385
-55.187694,50,16.551982
-53.292672,50,17.021981
-62.36125,50,17.471981
-59.999451,50,17.949654
-54.098064,50,18.392905
-15.7856,16,18.534906
-53.112837,50,19.010416
-55.578075,50,19.489509
-60.169688,50,19.956013
-54.884445,50,20.405094
-52.387624,50,20.850187
-53.998721,50,21.3378
-52.578188,50,21.789801
-59.821004,50,22.256306
-57.612371,50,22.718306
-54.771285,50,23.183308
-56.831626,50,23.637813
-53.525605,50,24.151996
-19.090592,20,24.334995
-56.621293,50,24.811502
-55.851976,50,25.267503
-56.220127,50,25.727325
-65.832669,50,26.195324
-58.069442,50,26.655325
-60.853714,50,27.132835
-62.219181,50,27.584832
-4.077348,5,27.628832
0.0,1,27.642832
-5.012747,6,27.700832
-3.0,4,27.736832
0.0,1,27.744832
0.0,1,27.757832
-56.072071,50,28.230957
-56.945503,50,28.714959
-56.560503,50,29.235468
-58.451507,50,29.721536
-61.217888,50,30.179631
-55.208389,50,30.638271
-60.012057,50,31.111271
-53.13688,50,31.581905
-55.616362,50,32.039137
-12.705707,13,32.163138
-21.341306,22,32.356138
-56.264032,50,32.827704
-10.076232,11,32.928705
-59.313394,50,33.390874
-59.042565,50,33.854501
-53.302517,50,34.363501
-28.169713,28,34.609501
-12.365157,13,34.723501
-6.124044,7,34.788011
-9.166487,10,34.907116
-58.55786,50,35.380283
0.0,1,35.388283
-53.443579,50,35.840284
-55.26793,50,36.318792
-57.805875,50,36.763792
-57.023131,50,37.233691
-57.195315,50,37.684689
-55.88499,50,38.150825
-46.039875,44,38.562416
-54.801558,50,39.027694
-52.017033,50,39.5102
-59.639962,50,39.9762
-51.908691,50,40.437478
-1.0,2,40.455478
-57.799443,50,40.938985
-57.226608,50,41.399986
-56.79275,50,41.871773
-56.909371,50,42.331855
-7.035911,8,42.404911
-56.484583,50,42.887419
-55.118281,50,43.348419
-54.160383,50,43.819489
-55.084865,50,44.302999
-57.13536,50,44.815328
-58.148145,50,45.310838
-53.4585,50,45.750839
-60.378021,50,46.244451
-1.0,2,46.270448
-52.638743,50,46.737449
-53.714986,50,47.193448
-52.364999,50,47.65314
-1.0,2,47.677238
-58.246622,50,48.130324
-52.42723,50,48.577829
-58.820879,50,49.03783
-56.692961,50,49.508829
-59.885824,50,49.959397
-52.659361,50,50.427727
-55.955427,50,50.922338
-61.407597,50,51.389338
-57.400893,50,51.842402
-1.0,2,51.859402
-51.415214,50,52.327909
-58.68234,50,52.787246
-58.458777,50,53.258053
-54.002153,50,55.120881
-7.120002,8,55.19988
-53.296149,50,55.675391
-53.811808,50,56.154393
-53.02709,50,56.6189
-59.105395,50,57.057899
-56.74921,50,57.52896
-54.705975,50,57.999467
-60.965504,50,58.45647
-11.342671,12,58.57147
-57.121735,50,59.04613
-58.769588,50,59.502211
-56.300002,50,59.944862
-53.690916,50,60.411861
-56.846198,50,60.862863
-57.866987,50,61.374007
-53.781368,50,61.836006
-22.471506,23,62.069009
-57.534956,50,62.539517
-56.838942,50,62.985617
-58.940933,50,63.463463
-53.779715,50,63.908463
-3.0,4,63.951463
-23.489557,23,64.183463
-57.311197,50,64.687046
-54.141487,50,65.185115
-55.062825,50,65.646623
-52.358485,50,66.111624
-6.013285,7,66.182626
-61.12433,50,66.630733
-56.095927,50,67.097239
-57.526087,50,67.586238
-53.737173,50,68.046747
-19.605255,20,68.242747
-56.711004,50,68.701747
-40.753552,41,69.071749
-55.804942,50,69.536416
-52.921248,50,69.980416
-54.070808,50,70.455259
-53.294628,50,70.901262
-59.791212,50,71.372847
-54.479553,50,71.829848
-29.62676,30,72.100848
-51.093399,50,72.569355
-53.232549,50,73.021715
-44.070707,43,73.416831
-53.372009,50,73.908341
-52.528379,50,74.354339
-21.048911,21,74.54334
-54.530406,50,75.053038
-52.429295,50,75.531038
-52.208455,50,76.014548
-29.985669,30,76.298547
-53.578907,50,76.774546
-53.48482,50,77.277062
-26.403517,26,77.50406
-33.170625,33,77.815153
-35.866612,36,78.152151
-52.225122,50,78.633661
-36.915944,37,78.960813
-5.103892,6,79.01781
-52.068134,50,79.501392
-21.343423,22,79.718391
-40.911578,41,80.079392
-10.040858,11,80.179393
-51.00219,50,80.658125
-7.077296,8,80.735123
-6.042146,7,80.797123
-29.286318,29,81.071182
-49.904455,49,81.51724
-20.057455,20,81.697323
-52.248682,50,82.150828
