#{"t_start": 1775528919.4537148, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,0.875651
-50.0,50,0.911564
-42.0,50,0.947746
-50.0,50,0.982928
-50.0,50,1.024116
-50.0,50,1.060119
-49.0,50,1.097831
-50.0,50,1.134372
-50.0,50,1.172618
-50.0,50,1.208794
-50.0,50,1.243757
-50.0,50,1.278594
-50.0,50,1.315998
-50.0,50,1.350155
-50.0,50,1.385162
-46.0,50,1.4213
-49.0,50,1.459276
-50.0,50,1.494274
-47.0,50,1.529275
-50.0,50,1.562274
-50.0,50,1.600528
-50.0,50,1.63895
-50.0,50,1.682998
-50.0,50,1.72042
-50.0,50,1.76325
-50.0,50,1.798001
-50.0,50,1.836658
-50.0,50,1.872196
-50.0,50,1.918574
-50.0,50,1.963048
-50.0,50,1.999381
-50.0,50,2.037452
-50.0,50,2.079455
-50.0,50,2.116294
-50.0,50,2.153225
-40.0,50,2.18877
-50.0,50,2.224905
-50.0,50,2.258963
-50.0,50,2.292964
-39.0,50,2.328943
-50.0,50,2.367943
-50.0,50,2.401575
-50.0,50,2.436131
-50.0,50,2.47201
-50.0,50,2.510191
-50.0,50,2.545192
-50.0,50,2.580913
-50.0,50,2.614547
-50.0,50,2.652672
-50.0,50,2.689753
-50.0,50,2.724755
-50.0,50,2.757729
-50.0,50,2.795717
-50.0,50,2.830516
-50.0,50,2.865874
-50.0,50,2.900953
-50.0,50,2.937943
-43.0,50,2.973215
-50.0,50,3.01055
-50.0,50,3.04476
-50.0,50,3.080903
-50.0,50,3.117671
-50.0,50,3.153997
-50.0,50,3.18788
-50.0,50,3.228008
-42.0,50,3.262056
-50.0,50,3.295332
-47.0,50,3.330529
-49.0,50,3.374417
-50.0,50,3.408397
-50.0,50,3.448223
-50.0,50,3.485217
-50.0,50,3.522112
-50.0,50,3.557191
-50.0,50,3.592191
-50.0,50,3.625229
-50.0,50,3.662996
-50.0,50,3.697556
-50.0,50,3.730793
-50.0,50,3.764661
-50.0,50,3.802606
-50.0,50,3.83917
-50.0,50,3.873181
-50.0,50,3.909338
-50.0,50,3.946377
-50.0,50,3.9807
-50.0,50,4.015939
-50.0,50,4.048939
-50.0,50,4.093832
-50.0,50,4.128536
-46.0,50,4.162655
-50.0,50,4.197832
-50.0,50,4.236765
-50.0,50,4.270931
-50.0,50,4.307475
-50.0,50,4.342844
-50.0,50,4.382479
-50.0,50,4.418922
-50.0,50,4.455843
-50.0,50,4.487123
-44.0,50,5.168063
-49.0,50,5.678948
-50.0,50,6.177988
-50.0,50,6.682907
-50.0,50,7.199646
-50.0,50,7.696087
-50.0,50,8.203626
-50.0,50,8.7058
-50.0,50,9.207094
-50.0,50,9.70283
-50.0,50,10.204454
-50.0,50,10.709078
-50.0,50,11.208441
-50.0,50,11.712567
-49.0,50,12.247175
-49.0,50,12.748954
-50.0,50,13.253462
-47.0,50,13.758541
-50.0,50,14.25366
-50.0,50,14.756138
-50.0,50,15.26193
-50.0,50,15.764771
-44.0,50,16.263098
-50.0,50,16.756585
-50.0,50,17.278144
-50.0,50,17.781893
-50.0,50,18.272812
-50.0,50,18.767179
-50.0,50,19.274873
-50.0,50,19.772604
-50.0,50,20.269346
-47.0,50,20.760391
-50.0,50,21.259543
-50.0,50,21.765835
-50.0,50,22.283149
-43.0,50,22.789753
-50.0,50,23.294921
-50.0,50,23.792136
-50.0,50,24.293785
-50.0,50,24.799087
-50.0,50,25.304764
-50.0,50,25.809773
-50.0,50,26.331615
-50.0,50,26.829673
-50.0,50,27.352565
-50.0,50,27.868148
-50.0,50,28.384603
-50.0,50,28.882113
-50.0,50,29.402939
-48.0,50,29.931568
-50.0,50,30.432301
-50.0,50,30.932706
-50.0,50,31.444849
-50.0,50,31.950547
-50.0,50,32.467072
-50.0,50,32.969368
-50.0,50,33.469455
-45.0,50,33.968992
-50.0,50,34.477973
-50.0,50,34.98359
-50.0,50,35.489399
-44.0,50,35.987424
-50.0,50,36.490024
-50.0,50,36.988724
-48.0,50,37.500588
-50.0,50,38.007777
-50.0,50,38.51033
-50.0,50,39.018335
