#{"t_start": 1775527477.4914196, "env_id": "FetchReachDense-v4"}
r,l,t
-8.01099,50,0.935604
-13.564336,50,0.989684
-4.883722,50,1.029893
-14.151727,50,1.064138
-13.734888,50,1.112587
-10.631089,50,1.147838
-6.772971,50,1.183072
-11.522284,50,1.221105
-12.187148,50,1.260105
-13.470265,50,1.295105
-6.78603,50,1.33109
-11.25061,50,1.365236
-9.23872,50,1.403059
-12.343985,50,1.436437
-14.777682,50,1.473428
-9.03433,50,1.508469
-6.882893,50,1.545684
-10.992754,50,1.583687
-6.66482,50,1.619777
-9.737457,50,1.653026
-12.417987,50,1.69025
-12.772767,50,1.727509
-6.895906,50,1.762771
-8.210356,50,1.799882
-5.074884,50,1.837881
-14.413981,50,1.870792
-10.894542,50,1.906963
-8.169878,50,1.942554
-9.862289,50,1.978742
-13.233304,50,2.013081
-9.533831,50,2.04608
-8.787854,50,2.079994
-11.885472,50,2.118572
-7.139397,50,2.151887
-15.962128,50,2.189238
-4.560607,50,2.225525
-13.731743,50,2.262898
-13.470798,50,2.29495
-9.840128,50,2.329916
-6.086835,50,2.366251
-12.667471,50,2.403292
-9.834984,50,2.438832
-15.200591,50,2.472874
-9.373142,50,2.506912
-11.054287,50,2.54599
-10.686643,50,2.581757
-6.875455,50,2.615431
-12.731522,50,2.649876
-6.212396,50,2.687056
-9.193303,50,2.723664
-7.309239,50,2.758568
-8.839652,50,2.792688
-12.342361,50,2.828131
-10.791118,50,2.862309
-9.245857,50,2.899597
-10.689015,50,2.932981
-8.682164,50,2.974034
-4.442476,50,3.009568
-13.179413,50,3.043826
-8.727605,50,3.076992
-6.206796,50,3.134373
-13.275591,50,3.167624
-15.393049,50,3.205179
-11.182309,50,3.23909
-11.710938,50,3.276354
-4.1074,50,3.311467
-13.029225,50,3.346518
-4.848956,50,3.379582
-8.76792,50,3.41767
-12.242864,50,3.452744
-10.855295,50,3.487011
-10.099763,50,3.523278
-9.174583,50,3.561213
-13.226,50,3.595363
-5.750327,50,3.628606
-6.995194,50,3.663316
-10.14074,50,3.701489
-7.026468,50,3.734893
-10.535561,50,3.780196
-11.217481,50,3.813774
-14.325824,50,3.851003
-11.79239,50,3.888003
-10.823719,50,3.922174
-7.581613,50,3.954906
-9.123246,50,3.993668
-9.641469,50,4.026669
-5.49478,50,4.060867
-12.840998,50,4.095076
-11.64606,50,4.13213
-12.531922,50,4.165819
-4.167986,50,4.204761
-15.440638,50,4.24476
-12.483211,50,4.283869
-7.953136,50,4.318275
-13.806488,50,4.355274
-10.780601,50,4.388377
-10.88778,50,4.429547
-16.037085,50,4.465547
-13.815101,50,4.500447
-12.332469,50,4.536861
-4.769355,50,5.228364
-10.202483,50,5.734207
-8.939616,50,6.233422
-6.782579,50,6.734631
-7.198508,50,7.234952
-11.462621,50,7.730004
-11.540989,50,8.233975
-11.749706,50,8.735079
-6.032865,50,9.245996
-12.916212,50,9.75033
-8.502607,50,10.24699
-15.40535,50,10.753699
-8.025466,50,11.269988
-5.911299,50,11.777705
-6.068751,50,12.281512
-8.15491,50,12.778305
-10.484701,50,13.282179
-4.5664,50,13.780185
-12.232398,50,14.285806
-12.027026,50,14.78607
-15.438695,50,15.29361
-10.522103,50,15.803136
-6.987949,50,16.316678
-10.631042,50,16.818177
-7.548669,50,17.325804
-10.861393,50,17.825967
-9.810848,50,18.324485
-7.768862,50,18.813689
-11.114155,50,19.30571
-7.354636,50,19.792408
-7.909582,50,20.270829
-5.261158,50,20.757845
-8.91054,50,21.263633
-12.957435,50,21.756562
-12.999854,50,22.241453
-4.848386,50,22.725019
-7.653803,50,23.219488
-12.610845,50,23.706861
-11.62584,50,24.192467
-10.881498,50,24.665629
-12.764618,50,25.169846
-9.849172,50,25.678763
-8.094529,50,26.194284
-14.272981,50,26.707827
-7.533653,50,27.225023
-9.605284,50,27.721432
-10.813857,50,28.228156
-13.173671,50,28.730562
-5.960936,50,29.23489
-5.774792,50,29.734582
-15.422955,50,30.260114
-6.558562,50,30.760585
-14.213409,50,31.288726
-11.475717,50,31.779559
-11.472145,50,32.279895
-8.442149,50,32.776642
-10.655169,50,33.278458
-6.497888,50,33.779275
-9.378706,50,34.273032
-7.289266,50,34.771762
-10.895777,50,35.272346
-6.398759,50,35.76345
-14.182771,50,36.277484
-5.75791,50,36.785104
-7.358027,50,37.28972
-7.857997,50,37.78967
-8.645749,50,38.286867
-10.501035,50,38.791892
-10.889184,50,39.299497
-7.46633,50,39.799944
-5.987758,50,40.298468
-7.256268,50,40.803645
-6.91718,50,41.307663
-10.48214,50,41.818538
-5.635938,50,42.319305
-10.698953,50,42.820423
-11.276465,50,43.326221
-8.101423,50,43.828724
-10.419675,50,44.328336
-14.113196,50,44.835886
-9.653143,50,45.343531
-5.224029,50,45.845817
-4.349425,50,46.342868
-13.613576,50,46.849733
-12.77658,50,47.357162
-11.031903,50,47.864284
-4.843844,50,48.385096
-15.188477,50,48.898582
-11.575542,50,49.412591
-5.645833,50,49.930373
-9.344905,50,50.463853
-5.865023,50,50.982856
-7.655324,50,51.503865
-7.469631,50,52.0441
-4.756934,50,52.553285
-8.290843,50,53.069896
-11.437005,50,53.588451
-10.972569,50,54.088255
-7.56376,50,54.588858
-9.475105,50,55.083328
-11.062672,50,57.360141
-9.198612,50,57.862963
-8.77246,50,58.363855
-11.870976,50,58.856511
-8.177966,50,59.369583
-5.504147,50,59.875849
-11.410884,50,60.379788
-11.111594,50,60.879036
-10.073565,50,61.405428
-9.186258,50,61.919077
-8.375266,50,62.428551
-4.346788,50,62.926807
-7.004979,50,63.439408
-6.622687,50,63.940524
-8.599059,50,64.440389
-8.788997,50,64.934222
-6.141755,50,65.43557
-4.044823,50,65.932608
-6.713183,50,66.434884
-5.361033,50,66.942571
-7.70801,50,67.451033
-8.128525,50,67.952547
-6.006943,50,68.451989
-6.605274,50,68.959354
-5.649394,50,69.471259
-4.051463,50,69.970962
-7.568328,50,70.475107
-4.621508,50,70.96983
-4.585833,50,71.481663
-4.831302,50,71.985175
-4.792021,50,72.492159
-6.069365,50,72.993852
-4.966475,50,73.501036
-5.675167,50,74.000934
-4.4024,50,74.500948
-6.81448,50,74.997376
-8.812669,50,75.499231
-5.007695,50,75.996049
-3.474779,50,76.493739
-5.010657,50,76.991167
-4.827237,50,77.506479
-3.963733,50,78.001185
-4.91358,50,78.49888
-4.228971,50,78.993412
-4.742574,50,79.492697
-5.143591,50,79.993582
-3.254304,50,80.496606
-4.566112,50,80.995521
-4.23102,50,81.477205
-6.914378,50,81.911427
-3.834461,50,82.371488
-4.450856,50,82.813658
-4.004682,50,83.295947
-3.618891,50,83.790278
-5.579914,50,84.309381
-5.841891,50,84.800151
-5.347625,50,85.297784
-4.605163,50,85.774502
-5.789389,50,86.257726
-3.529117,50,86.74867
-3.839265,50,87.271622
-3.737964,50,87.760488
-4.397142,50,88.233368
-2.973834,50,88.71553
-4.703421,50,89.203927
-5.078783,50,89.684285
-5.157109,50,90.165311
-2.757733,50,90.642385
-4.839809,50,91.133525
-5.208312,50,91.633998
-3.109855,50,92.132894
-3.660698,50,92.657258
-3.59526,50,93.172258
-5.477128,50,93.680072
-3.50381,50,94.188555
-2.946668,50,94.692864
-3.547983,50,95.203481
-2.270325,50,95.703158
-3.738946,50,96.203906
-3.288126,50,96.721815
-4.006241,50,97.225405
-2.742881,50,97.742879
-3.354391,50,98.240797
-3.703203,50,98.741364
-2.978305,50,99.248682
-3.936512,50,99.750271
-5.361397,50,100.244741
-3.592258,50,100.749317
-2.444064,50,101.255826
-3.665127,50,101.766311
-3.565329,50,102.273237
-3.652221,50,102.788104
-2.015249,50,103.291444
-3.895696,50,103.80138
-3.278423,50,104.303812
-4.603859,50,104.808856
-3.370427,50,105.31812
-2.67156,50,105.812873
-2.569986,50,106.311848
-4.115266,50,106.822611
-3.623999,50,107.334934
-5.296108,50,107.83853
-2.967805,50,108.35041
-5.254538,50,108.851896
-3.360415,50,109.356239
-3.051421,50,109.848516
-5.108765,50,110.351229
-2.110747,50,110.850686
-3.913781,50,111.352879
-2.528289,50,111.858801
-2.91777,50,112.379471
-3.119868,50,112.889806
-2.567814,50,113.400418
-3.005411,50,113.904909
-2.732384,50,114.409215
-4.077374,50,114.934177
-2.114192,50,115.440047
-4.094397,50,115.952142
-2.749709,50,116.483977
-3.024036,50,117.006571
-2.529078,50,117.533247
-5.639138,50,118.060205
-4.464331,50,118.580112
-5.415342,50,119.087497
-3.94767,50,119.61992
-3.552374,50,120.137633
-3.748559,50,120.645812
-4.116479,50,121.149463
-3.003214,50,121.658423
