#{"t_start": 1777808510.2637832, "env_id": "FetchReach-v4"}
r,l,t
-50.28053,50,0.934292
-49.969858,50,0.981292
-3.936263,5,0.986291
-49.717437,50,1.02329
-49.880343,50,1.063291
-49.828864,50,1.111292
-21.744044,23,1.134291
-49.89927,50,1.171292
-49.860406,50,1.217291
-49.867372,50,1.254291
-49.905929,50,1.29229
-50.349719,50,1.33229
-49.901186,50,1.374291
-50.026126,50,1.41129
-8.935342,10,1.419291
-25.715727,27,1.440294
-50.073148,50,1.480799
-49.843588,50,1.518799
-10.841417,12,1.528126
-49.967626,50,1.568425
-39.660076,41,1.602425
-50.052656,50,1.638425
-49.686483,50,1.676425
-49.898812,50,1.712425
-49.976203,50,1.751425
-49.940294,50,1.788425
-49.829113,50,1.823426
-50.069386,50,1.858424
-49.917488,50,1.900425
-50.352384,50,1.942425
-49.716168,50,1.977426
-49.892666,50,2.015425
-49.870752,50,2.055426
-49.865432,50,2.092425
-49.973159,50,2.129425
-50.091598,50,2.166426
-49.828806,50,2.205426
-49.871379,50,2.243425
-49.998952,50,2.280425
-49.971586,50,2.316427
-50.054845,50,2.355426
-49.8926,50,2.391425
-49.84427,50,2.427428
-9.925532,11,2.436426
-12.83723,14,2.450426
-49.896213,50,2.485426
-34.70351,36,2.511425
-49.891595,50,2.548425
-49.867782,50,2.587427
-49.966011,50,2.624935
-50.347317,50,2.661934
-49.879603,50,2.699935
-49.798092,50,2.739935
-49.90653,50,2.777206
-50.030095,50,2.814207
-50.140522,50,2.849206
-49.813182,50,2.890208
-49.851328,50,2.925206
-49.855928,50,2.961207
-49.803212,50,2.998207
-12.680791,14,3.011207
-44.685791,46,3.046207
-49.790857,50,3.083207
-50.159147,50,3.125206
-49.869252,50,3.164206
-49.866734,50,3.204207
-50.129591,50,3.239206
-49.975199,50,3.273207
-49.775885,50,3.315207
-50.019481,50,3.350207
-13.728986,15,3.361207
-49.876201,50,3.398207
-50.162721,50,3.441207
-50.12699,50,3.481207
-49.990835,50,3.518207
-50.131705,50,3.555207
-50.320567,50,3.593207
-50.075528,50,3.631352
-50.140531,50,3.668352
-49.78659,50,3.704354
-49.631286,50,3.745867
-49.906508,50,3.783863
-49.835532,50,3.818948
-49.896506,50,3.854948
-50.123185,50,3.89295
-49.887287,50,3.930948
-25.712046,27,3.950948
-16.791206,18,3.964949
-4.987528,6,3.971948
-49.904763,50,4.009949
-49.667753,50,4.047129
-49.753781,50,4.092127
-49.819527,50,4.13113
-49.901849,50,4.167129
-50.106556,50,4.214128
-50.030139,50,4.250129
-49.917223,50,4.292128
-49.960173,50,4.346128
-50.208316,50,4.383216
-49.980418,50,4.468215
-50.146688,50,4.528213
-12.828843,14,4.538214
-35.645722,37,4.565213
-50.238252,50,4.604214
-49.962888,50,4.644214
-50.151679,50,4.684213
-7.79306,9,4.691214
-49.810273,50,4.733214
-49.994091,50,4.775214
-50.08744,50,4.813213
-49.831083,50,6.97084
-50.004339,50,7.534512
-49.857093,50,8.089942
-50.016301,50,8.648541
-4.903482,6,8.717705
-49.879204,50,9.288778
-49.888393,50,9.860287
-49.983011,50,10.421287
-50.0611,50,10.964293
-50.038574,50,11.481292
-50.203748,50,12.0158
-49.874638,50,12.549138
-49.815433,50,13.077059
-7.824632,9,13.176208
-50.296069,50,13.713436
-49.901528,50,14.244025
-50.017653,50,14.825613
-49.888468,50,15.414231
-50.013512,50,15.945378
-27.796296,29,16.253842
-50.023245,50,16.851351
-49.89082,50,17.388469
-35.686268,37,17.788735
-49.814442,50,18.332736
-49.571558,50,18.890244
-49.996516,50,19.450246
-49.881436,50,20.005958
-49.837189,50,20.557957
-11.667611,13,20.703958
-49.753257,50,21.289095
-5.789102,7,21.373094
-50.136826,50,21.921097
-49.77132,50,22.462696
-1.980079,3,22.494697
-7.868992,9,22.600792
-50.337728,50,23.144372
-50.162937,50,23.698472
-50.013814,50,24.251472
-50.077774,50,24.806118
-49.8371,50,25.36056
-1.794556,3,25.394561
0.006527,1,25.40556
-49.781567,50,25.962903
-49.520487,50,26.526198
-49.955014,50,27.101289
-49.965848,50,27.651608
-50.016003,50,28.217505
-50.164635,50,28.777689
-50.245094,50,29.338458
-50.475134,50,29.915886
-50.197248,50,30.542872
-50.081207,50,31.119871
0.021844,1,31.130871
-3.897177,5,31.185872
-50.034477,50,31.741028
-49.970717,50,32.302028
-49.983275,50,32.855695
-49.762535,50,33.414239
-49.960342,50,33.972081
-50.115395,50,34.521464
-49.906402,50,35.082973
-50.044345,50,35.642449
-3.894974,5,35.698449
-50.089606,50,36.221685
-50.175737,50,36.766053
-50.083232,50,37.271447
-49.749699,50,37.773627
-49.93643,50,38.277138
-50.006826,50,38.778151
-50.038858,50,39.296213
-49.863254,50,39.806719
-50.152422,50,40.294719
-50.052672,50,40.780411
-49.940328,50,41.263489
-50.355925,50,41.735673
-50.17681,50,42.233022
-33.874935,35,42.62402
-50.071736,50,43.110715
-49.685157,50,43.615188
-49.70086,50,44.115809
-50.180483,50,44.627809
-3.84783,5,44.679812
-49.946008,50,45.213417
-2.931212,4,45.261416
-13.770894,15,45.426417
-49.933097,50,45.988416
-49.976926,50,46.546489
-25.801363,27,46.847488
-50.122894,50,47.409997
-49.844615,50,47.977381
-49.920926,50,48.57768
-38.846959,40,49.035727
-49.82667,50,49.605358
-49.994975,50,50.177157
-9.82254,11,50.309278
-49.986207,50,50.862904
-50.165679,50,51.442712
-50.164795,50,52.018712
-50.015837,50,52.601972
-49.894955,50,53.195746
-49.745801,50,53.793082
-50.119939,50,54.383592
-0.915011,2,54.410592
-50.039903,50,55.004778
-49.906362,50,55.608832
-49.98683,50,56.198956
-5.954506,7,56.279288
-49.815446,50,56.876879
-50.003834,50,57.462188
-50.009448,50,58.062843
-49.771728,50,58.629477
-50.002025,50,59.192239
-50.089953,50,59.758362
-49.801202,50,60.320217
-50.026869,50,60.889854
-49.734755,50,61.450344
-50.160338,50,62.014748
-50.208314,50,64.16381
-49.88125,50,64.720477
-49.962422,50,65.282752
-50.06778,50,65.844604
-49.75105,50,66.406199
-49.891432,50,66.97571
-49.719574,50,67.540948
-49.999465,50,68.114597
-50.163613,50,68.678519
-49.874091,50,69.237521
-1.836091,3,69.276386
-50.032748,50,69.845504
-49.907464,50,70.414503
-30.733269,32,70.783222
-49.955458,50,71.348054
-49.985524,50,71.909758
-49.860259,50,72.476382
-49.714497,50,73.044146
-49.881416,50,73.61236
-50.025505,50,74.182508
-50.324195,50,74.749825
-49.895531,50,75.327463
-50.16853,50,75.888655
-49.968086,50,76.452163
-49.850204,50,77.025163
-9.9074,11,77.153162
-49.980377,50,77.720095
-49.933797,50,78.306359
-26.616222,28,78.620974
-49.896006,50,79.19428
-50.002994,50,79.763788
-50.104485,50,80.340451
-50.053975,50,80.911026
-41.582167,43,81.407098
-22.813534,24,81.678746
-50.00133,50,82.233117
-49.985367,50,82.798833
-50.11119,50,83.368075
-7.844653,9,83.470076
-49.823,50,84.03899
-50.129026,50,84.59772
-50.245828,50,85.12772
-34.858485,36,85.512228
-19.684036,21,85.735422
-49.748992,50,86.240552
-49.997205,50,86.777061
-50.018768,50,87.29906
-49.822384,50,87.838572
-50.163782,50,88.349104
-50.070254,50,88.884108
-49.784412,50,89.413614
-48.501458,50,89.942221
-49.880262,50,90.521242
-49.994214,50,91.071512
-49.854996,50,91.610523
-49.976564,50,92.170523
-50.038323,50,92.756934
-49.889046,50,93.3145
-21.703674,23,93.578264
-49.920272,50,94.134181
-49.945135,50,94.683979
-49.808903,50,95.243351
-49.892913,50,95.80328
-42.689147,44,96.280893
-49.854893,50,96.833893
-49.938944,50,97.3965
-50.24711,50,97.965924
-49.924155,50,98.489689
-49.931232,50,99.001951
-50.019762,50,99.548716
-49.979002,50,100.110164
-46.678855,48,100.673816
-50.15821,50,101.238276
-49.851359,50,101.817356
-49.900434,50,102.386356
-3.867488,5,102.444356
-12.736735,14,102.599867
-39.69503,41,103.07254
-50.237166,50,103.64954
-50.028186,50,104.21805
-49.749617,50,104.786201
-49.794564,50,105.356114
-50.094982,50,105.929971
-50.149382,50,106.508685
-49.907278,50,107.095684
-4.827846,6,107.169299
-50.009174,50,107.724155
-49.751146,50,108.297664
0.056149,1,108.310665
-50.004449,50,108.884809
-49.861243,50,109.461431
-50.17784,50,110.024721
-49.915465,50,110.598609
-50.223005,50,111.180594
-50.079854,50,111.749103
-49.97192,50,112.320392
-50.080304,50,112.896901
-50.460938,50,113.477369
-50.232652,50,114.055879
-50.244956,50,114.620314
-50.07414,50,115.183576
-49.892468,50,115.76016
-49.951192,50,116.336895
-2.923831,4,116.386845
-50.092363,50,116.94818
-15.716489,17,117.146273
-49.875879,50,117.720244
-50.465807,50,118.299731
-50.076173,50,118.857238
-50.197872,50,119.420443
-50.08897,50,119.985527
-50.187118,50,122.224198
-49.926022,50,122.776196
-49.995328,50,123.336705
-49.974455,50,123.897296
-50.126416,50,124.457025
-50.048724,50,125.067538
-50.065375,50,125.679049
-50.092633,50,126.316644
-49.939644,50,126.924337
-49.663167,50,127.509473
-50.489388,50,128.093202
-50.011502,50,128.659496
-2.914442,4,128.704496
-50.06974,50,129.286614
-50.533213,50,129.901679
-49.938842,50,130.501696
-50.120158,50,131.099792
-50.410541,50,131.667376
-49.878361,50,132.234376
-50.034909,50,132.796112
-50.099376,50,133.357113
-50.227454,50,133.93562
-50.361816,50,134.503772
-50.019815,50,135.146321
-49.988907,50,135.72932
-49.876063,50,136.294247
-49.967473,50,136.867434
-49.964711,50,137.436375
-2.811868,4,137.481376
-49.835628,50,138.042632
-49.756553,50,138.604265
-14.706276,16,138.787377
-50.067906,50,139.373939
-41.614203,43,139.863178
-49.986071,50,140.487767
-49.97298,50,141.074768
-50.291054,50,141.651278
-50.12896,50,142.210492
-8.764779,10,142.339768
-49.906411,50,142.912683
-49.904342,50,143.477012
-50.288515,50,144.044986
-49.935401,50,144.619117
-50.095088,50,145.180623
-49.992569,50,145.752502
-1.787167,3,145.789503
-50.219723,50,146.372339
-49.908389,50,146.944341
-50.192124,50,147.519927
-49.928316,50,148.086394
-50.014634,50,148.679273
-49.88058,50,149.252346
-50.247269,50,149.817542
-49.879503,50,150.403542
-17.70427,19,150.633067
-33.692557,35,151.034664
-49.888401,50,151.617939
-49.845574,50,152.191753
-49.767048,50,152.732753
-50.005904,50,153.266481
-50.058365,50,153.888695
-2.74994,4,153.936696
-50.77807,50,154.483642
-50.264734,50,155.007781
-5.736649,7,155.08178
-50.247785,50,155.617617
-29.725242,31,155.948826
0.042392,1,155.960825
-4.661285,6,156.025826
-4.889732,6,156.095827
-50.324181,50,156.632851
-49.904193,50,157.231374
-49.805469,50,157.774885
-50.046324,50,158.304401
-50.144616,50,158.859909
-50.124803,50,159.409217
-50.262986,50,159.954054
-49.870447,50,160.509672
-49.688573,50,161.075028
-28.668644,30,161.416538
-50.279917,50,161.961248
-49.917717,50,162.524357
-49.942205,50,163.086498
-50.161146,50,163.648216
0.032333,1,163.659217
-49.702397,50,164.216704
-50.11048,50,164.790669
-50.243256,50,165.355907
-50.011956,50,165.923631
-49.928441,50,166.485806
-1.820692,3,166.526806
-50.101171,50,167.093809
-50.009804,50,167.662153
-49.968521,50,168.235869
-50.427402,50,168.812159
-50.345012,50,169.379336
-50.175779,50,169.954535
-1.811354,3,169.988534
-50.086933,50,170.558295
-50.356257,50,171.128554
-50.449774,50,171.710656
-50.185763,50,172.302656
-49.985883,50,172.8735
-50.019474,50,173.436644
-49.827573,50,174.020705
-49.840571,50,174.596705
-50.333504,50,175.166932
-50.389802,50,175.731931
-0.91963,2,175.753932
-50.706912,50,176.31614
-50.43729,50,176.88763
-50.377381,50,177.428138
-50.309346,50,177.988138
-50.717111,50,178.619898
-50.965359,50,180.973591
-50.681574,50,181.54559
-50.093823,50,182.114614
-50.282371,50,182.720614
-50.544941,50,183.308442
-50.415516,50,183.870441
-50.779436,50,184.424014
-50.165005,50,184.993013
-50.528055,50,185.5637
-50.304686,50,186.120699
-50.320609,50,186.68338
-50.362852,50,187.247516
-50.382818,50,187.814025
-50.120122,50,188.373025
-50.416731,50,188.925535
-50.625832,50,189.488677
-50.349797,50,190.060767
-50.242226,50,190.686424
-50.534603,50,191.249411
-50.365485,50,191.813675
-50.339168,50,192.402184
-0.867607,2,192.426184
