#{"t_start": 1777807211.253108, "env_id": "FetchReach-v4"}
r,l,t
-58.367698,50,0.99367
-56.547511,50,1.040669
-4.177164,5,1.046669
-54.036905,50,1.086669
-54.073511,50,1.127671
-54.40039,50,1.16467
-23.091769,23,1.183671
-54.133907,50,1.218672
-54.426573,50,1.25818
-53.969964,50,1.295181
-55.310149,50,1.33518
-53.833062,50,1.37318
-56.794636,50,1.414181
-53.297925,50,1.450181
-9.468312,10,1.458181
-27.935019,27,1.47818
-57.197394,50,1.52018
-54.529667,50,1.556181
-11.53636,12,1.565181
-56.273876,50,1.607182
-42.895446,41,1.642181
-53.660912,50,1.67918
-55.507671,50,1.719181
-56.511829,50,1.756181
-56.259678,50,1.79818
-53.850078,50,1.837181
-54.404455,50,1.87318
-54.193569,50,1.91118
-53.419131,50,1.953182
-58.686494,50,1.99418
-57.450765,50,2.03018
-57.8808,50,2.070183
-55.645427,50,2.109181
-53.670387,50,2.147179
-55.354041,50,2.183181
-56.23571,50,2.222181
-54.001283,50,2.263181
-56.142699,50,2.29818
-55.838973,50,2.34218
-58.312172,50,2.379181
-54.492922,50,2.42018
-53.397353,50,2.456184
-56.165475,50,2.49569
-10.410983,11,2.50369
-13.7524,14,2.51669
-53.181324,50,2.55369
-37.627853,36,2.579689
-56.012243,50,2.62069
-54.120324,50,2.65969
-56.333606,50,2.698689
-57.654859,50,2.735689
-53.285267,50,2.77269
-55.661028,50,2.816689
-53.493464,50,2.854689
-54.923249,50,2.893691
-56.469373,50,2.92969
-55.198125,50,2.97069
-55.18347,50,3.00769
-53.444127,50,3.043691
-56.114352,50,3.07969
-13.827928,14,3.101689
-47.305586,46,3.13869
-53.862866,50,3.188689
-54.190756,50,3.23069
-54.088834,50,3.27069
-54.502025,50,3.306691
-54.721898,50,3.341689
-57.867469,50,3.376712
-54.917589,50,3.41569
-54.936753,50,3.45069
-14.91252,15,3.46369
-54.313681,50,3.49969
-56.12484,50,3.53869
-57.528175,50,3.57769
-57.687698,50,3.61769
-56.282009,50,3.654693
-55.665966,50,3.697199
-54.371087,50,3.735199
-56.471262,50,3.774199
-54.386779,50,3.812199
-55.118578,50,3.850199
-53.991184,50,3.888201
-55.049695,50,3.9252
-53.069225,50,3.960199
-54.501307,50,3.998199
-56.026359,50,4.037201
-28.155761,27,4.067199
-17.96654,18,4.1192
-5.207693,6,4.1412
-57.476806,50,4.235202
-54.750193,50,4.279199
-54.050185,50,4.318199
-55.813445,50,4.363201
-53.821628,50,4.4022
-56.633137,50,4.4452
-54.690478,50,4.4882
-53.829973,50,4.531199
-56.263453,50,4.568199
-54.911682,50,4.6042
-55.194146,50,4.640199
-57.269191,50,4.682201
-13.75292,14,4.692199
-38.456112,37,4.718199
-57.3664,50,4.754199
-53.887351,50,4.795203
-56.514217,50,4.833709
-8.40312,9,4.84071
-57.538219,50,4.87771
-53.901876,50,4.92071
-56.118909,50,4.95771
-53.759033,50,7.214378
-57.203245,50,7.852376
-53.343272,50,8.453012
-57.76617,50,9.057364
-5.239901,6,9.161364
-53.470013,50,9.767974
-55.476891,50,10.362178
-53.539678,50,10.944687
-55.073183,50,11.524686
