#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-48.0,50,107.421145
-50.0,50,108.139933
-49.0,50,108.823001
-50.0,50,109.50087
-50.0,50,110.222877
-50.0,50,110.912913
-50.0,50,111.626618
-50.0,50,112.32075
-50.0,50,113.020833
-47.0,50,113.73779
-50.0,50,114.496718
-50.0,50,115.196724
-50.0,50,115.881996
-50.0,50,116.563572
-50.0,50,117.281781
-50.0,50,117.980793
-50.0,50,118.729893
-39.0,50,119.422692
-50.0,50,120.154276
-50.0,50,120.847863
-50.0,50,121.619962
-50.0,50,122.391698
-50.0,50,123.131459
-50.0,50,123.90425
-50.0,50,124.687988
-50.0,50,125.519761
-50.0,50,126.342191
-50.0,50,127.156897
-49.0,50,128.078707
-50.0,50,128.867572
-50.0,50,129.746022
-50.0,50,130.769633
-50.0,50,131.602923
-50.0,50,132.410914
-48.0,50,133.15175
-50.0,50,133.929924
-50.0,50,134.674365
-50.0,50,138.135461
-50.0,50,138.907819
-50.0,50,139.687997
-50.0,50,140.460827
-50.0,50,141.227866
-50.0,50,141.991861
-50.0,50,142.751861
-50.0,50,143.541942
-49.0,50,144.291929
-50.0,50,145.002941
-50.0,50,145.796818
-50.0,50,146.58794
-50.0,50,147.336719
-50.0,50,148.147716
-50.0,50,148.909724
-48.0,50,149.674594
-50.0,50,150.444222
-48.0,50,151.178585
-46.0,50,151.941706
-50.0,50,152.682933
-50.0,50,153.414401
-50.0,50,154.16275
-50.0,50,154.951725
-50.0,50,155.722124
-50.0,50,156.504563
-50.0,50,157.279932
-50.0,50,158.072253
-50.0,50,158.832896
-50.0,50,159.654382
-50.0,50,160.446733
-48.0,50,161.119978
-50.0,50,161.764664
-49.0,50,162.388275
-50.0,50,163.017716
-49.0,50,163.742158
-50.0,50,164.495038
-50.0,50,165.259911
-50.0,50,166.021821
-50.0,50,166.788868
-50.0,50,167.552955
-50.0,50,168.382933
-50.0,50,169.150084
-50.0,50,169.928882
-50.0,50,170.759757
-50.0,50,171.5762
-50.0,50,172.307959
-50.0,50,173.058833
-50.0,50,173.859908
-50.0,50,174.640779
-50.0,50,175.40999
-50.0,50,176.187461
-50.0,50,176.950916
-50.0,50,177.756828
-50.0,50,178.559951
-50.0,50,179.360784
-50.0,50,180.159856
-50.0,50,180.931928
-50.0,50,181.710786
-50.0,50,182.478404
-50.0,50,183.215169
-50.0,50,183.946494
-50.0,50,184.666723
-50.0,50,185.422997
-50.0,50,186.156874
-50.0,50,186.890718
-50.0,50,187.622809
-49.0,50,188.382017
-50.0,50,189.136779
-50.0,50,189.88358
-50.0,50,190.661978
-50.0,50,191.415103
