#{"t_start": 1775532687.3768885, "env_id": "MountainCarContinuous-v0"}
r,l,t
-33.523771,999,0.93635
-33.377825,999,7.004857
-33.445277,999,12.977546
-31.583592,999,19.049698
-31.581744,999,24.981715
-32.027832,999,30.986835
-29.338252,999,37.031913
-29.00694,999,43.144804
-24.848325,999,49.184333
-25.020795,999,55.133418
-21.912145,999,63.939096
-17.486711,999,69.977166
-14.443575,999,75.962221
-11.776302,999,81.991182
-9.009559,999,87.998962
-7.155846,999,94.197884
-5.320394,999,100.225299
-4.281363,999,106.24291
-3.355681,999,112.274095
-2.371897,999,118.340952
-2.077032,999,127.238031
-1.684,999,133.212715
-1.278717,999,139.241871
-1.066242,999,145.209853
-0.932997,999,151.240775
-0.871559,999,157.302143
-0.745042,999,163.273973
-0.790288,999,169.233369
-0.776165,999,175.238046
-0.786262,999,181.208066
-0.804765,999,190.120533
-0.772174,999,196.118109
-0.801949,999,202.039098
-0.780828,999,208.047486
-0.853093,999,214.12139
-0.800301,999,220.089041
-0.820495,999,226.136073
-0.825296,999,232.194593
-0.835871,999,238.136531
-0.777412,999,244.181497
-0.785898,999,253.183892
-0.81933,999,259.18286
-0.86608,999,265.172175
-0.806185,999,271.1496
-0.790546,999,277.209965
-0.80476,999,283.113101
-0.774558,999,289.150599
-0.797812,999,295.148171
-0.802127,999,301.229089
-0.789488,999,307.363276
-0.78053,999,316.416251
-0.839122,999,322.477582
-0.823259,999,328.49741
-0.717678,999,334.577142
-0.836176,999,340.557076
-0.780097,999,346.561363
-0.799605,999,352.67809
-0.777008,999,358.747017
-0.78158,999,364.845216
-0.819525,999,370.888908
-0.782964,999,379.846791
-0.778561,999,385.815682
-0.802365,999,391.863856
-0.793057,999,397.894531
-0.753625,999,403.900173
-0.791298,999,409.973832
-0.835663,999,416.101153
-0.80956,999,422.195351
-0.815267,999,428.30239
-0.742712,999,434.397789
-0.78634,999,443.329617
-0.840013,999,449.056307
-0.793162,999,454.879333
-0.745545,999,460.74691
-0.782637,999,466.557678
-0.750259,999,472.290472
-0.829081,999,478.078889
-0.79861,999,483.903831
-0.781747,999,489.782438
-0.795757,999,495.537125
-0.714773,999,504.173261
-0.819941,999,509.981603
-0.683403,999,515.76221
-0.764514,999,521.640363
-0.796839,999,527.46819
-0.833835,999,533.349888
-0.811524,999,539.206885
-0.809997,999,544.940126
-0.774195,999,550.772749
-0.805979,999,556.536804
-0.763066,999,565.152625
-0.816182,999,570.884107
-0.831029,999,576.710367
-0.796433,999,582.531202
-0.747618,999,588.424997
-0.70354,999,594.216506
-0.756736,999,600.05216
-0.765598,999,605.851979
-0.788032,999,611.664637
-0.809937,999,617.450858
-0.753167,999,626.128211
-0.793205,999,631.998542
-0.793846,999,637.814698
-0.769684,999,643.590703
-0.80015,999,649.431116
-0.738158,999,655.258297
-0.762489,999,661.242417
-0.802921,999,666.977834
-0.861254,999,672.796021
-0.734937,999,678.698498
-0.731722,999,687.442353
-0.799852,999,693.212969
-0.824678,999,699.102776
-0.741703,999,704.910345
-0.794338,999,710.740394
-0.817322,999,716.656596
-0.820273,999,722.454422
-0.781803,999,728.297803
-0.7531,999,734.235716
-0.760503,999,740.069472
-0.777489,999,748.734373
-0.812077,999,754.631836
-0.785872,999,760.383065
-0.749712,999,766.189165
-0.756682,999,772.118207
-0.801504,999,778.001151
-0.746959,999,783.762895
-0.720826,999,789.673718
-0.775199,999,795.465974
-0.781604,999,801.333472
-0.819084,999,810.233163
-0.75411,999,816.127624
-0.814975,999,821.979415
-0.808116,999,827.944667
-0.845199,999,833.841886
-0.822937,999,839.744342
-0.821552,999,845.652751
-0.732488,999,851.459687
-0.794623,999,857.311241
-0.731009,999,863.154689
-0.757482,999,872.055234
-0.795036,999,877.947432
-0.777799,999,883.873963
-0.780404,999,889.785398
-0.791723,999,895.699881
-0.764481,999,901.61338
-0.772729,999,907.498441
-0.741023,999,913.43033
-0.867796,999,919.294788
-0.779756,999,925.230936
-0.824915,999,933.989786
-0.851905,999,939.922843
-0.753506,999,945.821125
-0.777204,999,951.827072
-0.809891,999,957.780447
-0.762122,999,963.639841
-0.744948,999,969.53793
-0.804124,999,975.414977
-0.818436,999,981.297695
-0.795797,999,987.235765
-0.799022,999,996.07438
-0.801573,999,1001.987974
-0.757094,999,1007.973978
-0.782292,999,1013.93404
-0.773727,999,1019.783204
-0.837826,999,1025.658812
-0.785663,999,1031.570544
-0.807626,999,1037.41161
-0.795428,999,1043.408835
-0.847518,999,1049.324499
-0.791454,999,1058.103351
-0.778612,999,1063.982223
-0.820302,999,1069.885855
-0.781058,999,1075.702844
-0.790037,999,1081.679074
-0.801259,999,1087.613005
-0.74596,999,1093.542562
-0.813719,999,1099.497345
-0.78502,999,1105.34731
-0.837476,999,1111.260118
-0.832728,999,1119.948767
-0.784436,999,1125.879313
-0.767171,999,1131.744521
-0.756954,999,1137.569547
-0.805017,999,1143.455275
-0.749179,999,1149.34671
-0.783896,999,1155.220589
-0.802012,999,1161.127763
-0.790599,999,1167.069951
-0.763677,999,1172.966721
-0.763482,999,1181.732042
-0.824748,999,1187.619839
-0.84065,999,1193.9303
-0.807628,999,1200.289534
-0.755489,999,1206.408482
-0.790601,999,1212.561753
-0.753174,999,1218.720412
-0.818391,999,1224.817173
-0.828801,999,1230.935158
-0.777616,999,1237.092442
