#{"t_start": 1777834692.386121, "env_id": "FetchReach-v4"}
r,l,t
-45.245647,42,153.29954
-57.41045,50,154.465403
-57.936943,50,155.644987
-56.993499,50,156.861616
-56.635678,50,158.091598
-62.683623,50,159.233275
-57.040282,50,160.418895
-59.363835,50,161.555323
-21.736278,20,162.094501
-16.407489,16,162.547964
-57.524957,50,163.931721
-58.381732,50,165.279012
-57.128895,50,166.4665
-56.768062,50,167.634576
-13.034007,13,167.911454
-57.238807,50,168.924993
-55.620517,50,169.956588
-56.721403,50,170.939134
-2.186936,3,171.006819
-21.961371,21,171.504562
-31.438306,29,172.170959
-37.950765,35,172.983747
-2.195458,3,173.055547
-56.994081,50,174.299041
-18.437553,18,174.751478
-17.404412,17,175.166974
-56.861684,50,176.490476
-19.085309,18,176.976112
-55.834724,50,178.332713
-30.671034,29,179.037268
-22.298541,21,179.552517
-18.801785,18,179.985301
-15.583653,15,180.367009
-54.627981,50,181.606637
-59.287006,50,182.757944
-46.46845,43,183.85658
-13.030219,13,184.166783
-3.233508,4,184.262572
-55.810664,50,185.538691
-44.046384,41,186.609657
-28.109682,26,187.269432
-20.969748,20,187.770654
-11.080623,11,188.016962
-14.137815,14,188.334243
-4.299105,5,188.450011
-28.213522,26,189.085011
-56.315085,50,190.303684
-44.654582,41,191.53563
-34.768478,32,192.386245
-4.474139,5,192.517957
-5.440199,6,192.661462
-3.304744,4,192.760459
-4.429421,5,192.887997
-9.716473,10,193.152375
-18.782518,18,193.631628
-22.181361,21,194.218172
-8.643093,9,194.451565
-52.639276,49,195.952544
-43.037591,40,197.208648
-3.271336,4,197.331478
-18.672598,18,197.833763
-18.463107,18,198.319362
-26.414616,25,198.995961
-20.652111,20,199.49627
-13.554917,13,199.826085
-14.600967,14,200.164773
-14.372031,14,200.506739
-19.707816,19,200.960467
-19.990426,19,201.441558
-14.581232,14,201.780035
-2.212114,3,201.854408
-33.295976,31,202.558976
-2.17995,3,202.63046
-15.676971,15,202.9957
-11.973963,12,203.281742
-0.03998,1,203.300802
-19.212768,18,203.728064
-26.436045,25,204.369443
-7.747791,8,204.595524
-13.538553,13,204.966546
-14.31439,14,205.409595
-6.645655,7,205.656396
-26.058463,24,206.322855
-5.554617,6,206.493588
-8.79242,9,206.704525
-7.578918,8,206.944475
-20.399054,19,207.440657
-9.745949,10,207.742604
-19.891567,19,208.172638
-14.287659,14,208.519446
-8.812683,9,208.688724
-0.015106,1,208.706393
-21.063224,20,209.109693
-36.93824,35,209.938355
-18.686098,18,210.323561
-11.950156,12,210.569489
-29.240944,27,211.137127
-6.547239,7,211.306129
-6.43648,7,211.445691
-19.745779,19,211.863404
-0.04985,1,211.883938
-9.741945,10,212.112733
-5.452689,6,212.225377
-54.965541,50,213.460184
-16.386224,16,213.854433
-7.61482,8,214.069475
-3.31443,4,214.180783
-1.078066,2,214.236568
-5.45957,6,214.398858
-18.400887,18,214.832503
-11.098098,11,215.128824
-19.582479,19,215.59474
-5.447554,6,215.742393
-14.076391,14,216.112765
-6.583291,7,216.288514
-3.348625,4,216.38712
-8.864592,9,216.642525
-9.987327,10,216.926666
-3.258211,4,217.040259
-3.296259,4,217.150613
-6.583298,7,217.339524
-8.897971,9,217.613664
-25.446633,24,218.354333
-2.174646,3,218.465678
-12.04363,12,218.841481
-16.351898,16,219.332323
-12.080879,12,219.688515
-5.500967,6,219.838962
-5.521431,6,220.000855
-6.580148,7,220.183368
-11.10342,11,220.471648
-2.219466,3,220.534499
-1.105359,2,220.58157
-23.732631,23,221.228906
-27.222314,26,221.915426
-20.622277,20,222.48245
-7.826746,8,222.705125
-5.606163,6,222.866581
-25.459051,24,223.680465
-3.286641,4,223.788647
-20.569224,20,224.317902
-0.035778,1,224.348001
-27.756447,26,225.129033
-5.423371,6,225.285999
-9.742814,10,225.522526
-4.371092,5,225.651421
-7.812923,8,225.823445
-7.688833,8,226.013547
-10.74055,11,226.255777
-4.421166,5,226.385935
-3.271131,4,226.492729
-15.585672,15,226.847999
-5.553995,6,226.986573
-7.652857,8,227.149537
-1.127534,2,227.19146
-3.345554,4,227.284611
-5.426384,6,227.416635
-5.448119,6,227.555573
-5.42005,6,227.67161
-4.402375,5,227.776534
-5.521235,6,227.900211
-28.493076,27,228.477996
-1.091802,2,228.521575
-11.099035,11,228.774414
-3.259522,4,228.86356
-2.194067,3,228.93787
-8.643656,9,229.146444
-13.982888,14,229.433464
-3.359531,4,229.530623
-3.222364,4,229.629565
-3.317709,4,229.722625
-0.026632,1,229.750714
-13.188065,13,230.031986
-4.490153,5,230.161466
-11.941518,12,230.471724
-19.965509,19,230.884738
-3.399292,4,230.972553
-8.592449,9,231.190833
-3.317405,4,231.290565
-0.030348,1,231.313595
-51.975395,48,232.578033
-19.774852,19,233.102402
-3.261923,4,233.200078
-1.125706,2,233.262543
-4.447262,5,233.382548
-4.29486,5,233.503886
-3.345706,4,233.600924
-3.32333,4,233.69345
-9.920447,10,233.946426
-2.218046,3,234.039597
-6.521673,7,234.236526
-13.194644,13,234.562605
-3.310544,4,234.6814
-4.402344,5,234.826675
-3.298417,4,234.924352
-0.035276,1,234.964425
-3.304706,4,235.054584
-5.543068,6,235.198517
-4.438353,5,235.313617
-23.301755,22,235.821433
-8.868494,9,236.041584
-0.039767,1,236.075577
-5.443064,6,236.225229
-1.075622,2,236.274558
-3.316926,4,236.37458
-3.41818,4,236.483516
-7.555626,8,236.683614
-17.260834,17,237.085362
-2.181609,3,237.146549
-1.130606,2,237.198641
-2.19253,3,237.27252
-9.937341,10,237.514818
-3.351479,4,237.616607
-10.984579,11,237.899061
-5.647309,6,238.041379
-8.648426,9,238.210773
-3.408771,4,238.290352
-2.213722,3,238.369604
-5.644565,6,238.518062
-0.02356,1,238.543605
-2.227396,3,238.620595
-3.321607,4,238.723627
-8.882383,9,238.936541
-8.854294,9,239.151555
-3.282937,4,239.242659
-3.356024,4,239.345526
-3.352191,4,239.449566
-17.375515,17,239.907072
-4.498197,5,240.040274
-6.54202,7,240.235707
-6.409384,7,240.40006
-5.475749,6,240.586495
-5.441945,6,240.732683
-4.322512,5,240.855572
-4.428137,5,240.957955
-5.601133,6,241.126057
-3.290257,4,241.272603
-5.536588,6,241.444456
-3.341139,4,241.574521
-7.62758,8,241.810298
-1.109027,2,241.870434
-4.536163,5,242.019761
-1.071062,2,242.083455
-4.444613,5,242.253626
-6.618821,7,242.473307
-2.237439,3,242.566635
-4.343876,5,242.68653
-2.180385,3,242.760478
-3.317281,4,242.859438
-6.654117,7,243.054374
-4.293269,5,243.181463
-5.42519,6,243.311462
-3.33351,4,243.407123
-2.203011,3,243.501645
-4.425148,5,243.626724
-3.254478,4,243.729837
-4.391073,5,243.851457
-3.370401,4,243.974494
-5.546873,6,244.145558
-4.409641,5,244.262677
-3.292869,4,244.370619
-3.309761,4,244.486571
-0.051539,1,244.518945
-3.31879,4,244.62381
-3.27173,4,244.728917
-15.77359,15,245.119931
-3.289935,4,245.2259
-17.429278,17,245.703438
-1.121171,2,245.762539
-17.450582,17,246.30307
