#{"t_start": 1777807188.5837953, "env_id": "FetchReach-v4"}
r,l,t
-50.070132,50,1.042614
-49.992464,50,1.084614
-3.984066,5,1.088614
-49.929359,50,1.127619
-49.970086,50,1.168127
-49.957216,50,1.206127
-21.936011,23,1.225127
-49.974818,50,1.262127
-49.965102,50,1.302126
-49.966843,50,1.340127
-49.976482,50,1.379128
-50.08743,50,1.417128
-49.975296,50,1.458126
-50.006531,50,1.495126
-8.983836,10,1.502127
-25.928932,27,1.522126
-50.018287,50,1.56513
-49.960897,50,1.602127
-10.960354,12,1.611129
-49.991906,50,1.650129
-39.915019,41,1.683127
-50.013164,50,1.718128
-49.921621,50,1.756128
-49.974703,50,1.791126
-49.994051,50,1.831127
-49.985074,50,1.868129
-49.957278,50,1.905128
-50.017347,50,1.940127
-49.979372,50,1.981128
-50.088096,50,2.021127
-49.929042,50,2.055127
-49.973167,50,2.092127
-49.967688,50,2.131126
-49.966358,50,2.168127
-49.99329,50,2.205127
-50.0229,50,2.243127
-49.957202,50,2.283636
-49.967845,50,2.319635
-49.999738,50,2.356635
-49.992897,50,2.392636
-50.013711,50,2.432636
-49.97315,50,2.467635
-49.961068,50,2.503635
-9.981383,11,2.511636
-12.959308,14,2.525635
-49.974053,50,2.561637
-34.925877,36,2.586637
-49.972899,50,2.623636
-49.966946,50,2.663717
-49.991503,50,2.699717
-50.086829,50,2.73378
-49.969901,50,2.770976
-49.949523,50,2.810977
-49.976632,50,2.849978
-50.007524,50,2.887976
-50.035131,50,2.922978
-49.953295,50,2.963977
-49.962832,50,2.999978
-49.963982,50,3.033975
-49.950803,50,3.070975
-12.920198,14,3.084976
-44.921448,46,3.117976
-49.947714,50,3.153977
-50.039787,50,3.203977
-49.967313,50,3.250975
-49.966683,50,3.294976
-50.032398,50,3.329978
-49.9938,50,3.363976
-49.943971,50,3.408489
-50.00487,50,3.452487
-13.932247,15,3.465487
-49.96905,50,3.510489
-50.04068,50,3.552487
-50.031747,50,3.593487
-49.997709,50,3.641488
-50.032926,50,3.688487
-50.080142,50,3.732487
-50.018882,50,3.771487
-50.035133,50,3.808487
-49.946647,50,3.848488
-49.907822,50,3.890487
-49.976627,50,3.93049
-49.958883,50,3.969489
-49.974127,50,4.008487
-50.030796,50,4.062489
-49.971822,50,4.139488
-25.928011,27,4.175487
-16.947802,18,4.19649
-4.996882,6,4.207488
-49.976191,50,4.295489
-49.916938,50,4.340487
-49.938445,50,4.380488
-49.954882,50,4.445488
-49.975462,50,4.499487
-50.026639,50,4.556001
-50.007535,50,4.606999
-49.979306,50,4.66
-49.990043,50,4.7
-50.052079,50,4.738999
-49.995105,50,4.777999
-50.036672,50,4.825
-12.957211,14,4.836002
-35.911431,37,4.868001
-50.059563,50,4.908999
-49.990722,50,4.955001
-50.03792,50,4.996
-7.948265,9,5.003999
-49.952568,50,5.053999
-49.998523,50,5.11
-50.02186,50,5.162
-49.957772,50,6.989177
-50.000855,50,7.498849
-49.96427,50,8.021357
-50.002907,50,8.553356
-4.976061,6,8.614356
-49.969209,50,9.124928
-49.971753,50,9.633928
-49.996109,50,10.136929
-50.01572,50,10.650823
-50.01017,50,11.154822
-50.051681,50,11.688517
-49.968938,50,12.183516
-49.953383,50,12.69603
-7.956154,9,12.790029
-50.074746,50,13.331117
-49.97587,50,13.856624
-50.005242,50,14.358624
-49.972257,50,14.864279
-50.00459,50,15.364279
-27.949049,29,15.655382
-50.007092,50,16.153142
-49.972807,50,16.667534
-35.921858,37,17.046533
-49.95465,50,17.541229
-49.893382,50,18.035414
-50.001732,50,18.549257
-49.97115,50,19.064564
-49.96045,50,19.567578
-11.916679,13,19.696974
-49.940023,50,20.197056
-5.947109,7,20.274056
-50.034481,50,20.775804
-49.944628,50,21.285801
-1.995101,3,21.316801
-7.96732,9,21.418803
-50.087156,50,21.971312
-50.042983,50,22.483313
-50.005868,50,23.00382
-50.020157,50,23.518984
-49.959406,50,24.049493
-1.948613,3,24.079493
0.001666,1,24.087493
-49.947143,50,24.619494
-49.881793,50,25.131002
-49.989793,50,25.654002
-49.99316,50,26.147002
-50.005445,50,26.660512
-50.04131,50,27.270514
-50.062092,50,27.802022
-50.12117,50,28.321024
-50.053777,50,28.863696
-50.020502,50,29.399177
0.005429,1,29.410177
-3.974553,5,29.465177
-50.010389,50,30.098689
-49.993191,50,30.72769
-50.001177,50,31.331326
-49.945499,50,31.974677
-49.993552,50,32.580288
-50.033852,50,33.176497
-49.980335,50,33.784999
-50.015542,50,34.367001
-3.974303,5,34.430458
-50.026782,50,35.031686
-50.051235,50,35.619333
-50.026353,50,36.192332
