#{"t_start": 1775530165.0008068, "env_id": "FetchReachDense-v4"}
r,l,t
-5.782231,50,0.876485
-10.298445,50,0.922369
-12.110301,50,0.963523
-6.838793,50,0.99873
-17.473627,50,1.039441
-5.783182,50,1.076625
-7.149251,50,1.10974
-6.482601,50,1.142932
-9.590826,50,1.18423
-9.999029,50,1.218806
-7.143219,50,1.254007
-6.212846,50,1.291007
-8.612437,50,1.330159
-8.479598,50,1.365262
-4.764013,50,1.411388
-10.484665,50,1.447454
-11.495268,50,1.500533
-10.147091,50,1.537802
-4.992182,50,1.576545
-5.993732,50,1.625264
-12.909886,50,1.665717
-7.219029,50,1.702893
-10.683371,50,1.739933
-10.261018,50,1.784774
-7.031036,50,1.839774
-9.105107,50,1.892896
-7.78903,50,1.946766
-10.121884,50,1.990052
-9.483254,50,2.079164
-9.312369,50,2.131493
-13.736212,50,2.179968
-6.106744,50,2.226322
-14.592127,50,2.285434
-11.162606,50,2.331867
-10.004784,50,2.371964
-18.359701,50,2.412265
-14.850923,50,2.471051
-9.390617,50,2.525556
-13.018609,50,2.577394
-13.256521,50,2.621536
-15.790836,50,2.674819
-5.943423,50,2.72165
-10.898379,50,2.759753
-8.659661,50,2.804459
-12.144976,50,2.854049
-5.28274,50,2.89685
-5.489923,50,2.937748
-13.55382,50,2.985288
-10.294754,50,3.040718
-16.612946,50,3.09205
-13.06023,50,3.147521
-7.264834,50,3.200685
-9.97776,50,3.254261
-8.437403,50,3.301837
-13.191451,50,3.340884
-10.072446,50,3.392169
-11.944665,50,3.442485
-8.185766,50,3.485841
-14.40368,50,3.537103
-8.193762,50,3.588781
-21.556161,50,3.637101
-12.870733,50,3.687568
-11.102677,50,3.739944
-3.36422,50,3.796195
-10.229478,50,3.847571
-12.069306,50,3.898623
-8.411241,50,3.953196
-4.517434,50,4.009814
-12.019918,50,4.061458
-7.199129,50,4.106835
-11.443929,50,4.160257
-7.442891,50,4.20556
-13.339768,50,4.26296
-12.777319,50,4.311424
-15.836716,50,4.363
-17.208188,50,4.403533
-14.641887,50,4.459003
-10.091444,50,4.509541
-10.383984,50,4.562835
-7.525373,50,4.613839
-7.778898,50,4.666516
-5.487536,50,4.707591
-13.812846,50,4.758087
-7.759358,50,4.807917
-6.051658,50,4.853415
-7.191481,50,4.902383
-12.437544,50,4.943679
-6.112395,50,4.987736
-6.536695,50,5.04023
-9.592427,50,5.092397
-17.328916,50,5.132915
-12.052021,50,5.173979
-9.349747,50,5.22769
-9.54237,50,5.280344
-8.222388,50,5.333808
-6.633784,50,5.383505
-12.498798,50,5.441052
-6.84273,50,5.491693
-14.148585,50,5.540351
-6.605222,50,5.592542
-10.257603,50,6.346515
-9.745241,50,6.934511
-8.139788,50,7.500176
-7.758376,50,8.073755
-6.484948,50,8.645684
-10.328735,50,9.190166
-6.26842,50,9.736971
-9.952831,50,10.271361
-9.278912,50,10.827183
-13.053452,50,11.383042
-11.822482,50,11.937637
-6.770506,50,12.494651
-6.979345,50,13.044025
-14.280756,50,13.591694
-9.717628,50,14.156865
-8.593913,50,14.757649
-8.629208,50,15.377349
-6.079817,50,15.981503
-5.529795,50,16.570989
-4.746769,50,17.152237
-6.360704,50,17.751746
-4.322894,50,18.334412
-11.215921,50,18.953969
-11.305079,50,19.555846
-8.311112,50,20.154187
-9.0689,50,20.71584
-6.155477,50,21.264402
-17.661136,50,21.815594
-13.879541,50,22.371747
-4.474272,50,22.921665
-9.800796,50,23.481706
-12.004708,50,24.034381
-6.52245,50,24.591191
-7.37741,50,25.155777
-9.728141,50,25.717495
-11.899499,50,26.298578
-13.220983,50,26.877347
-16.098558,50,27.473293
-11.687369,50,28.029279
-11.470043,50,28.595514
-9.462744,50,29.158305
-9.327565,50,29.72469
-13.816092,50,30.281149
-14.775377,50,30.839297
-13.034067,50,31.413293
-6.247771,50,31.976051
-8.328698,50,32.53529
